Date,Close,High,Low,Open,Volume,RSI_14,NVIDIA stock,sell NVIDIA stock,buy NVIDIA stock
2020-08-24,14.301677703857422,14.680739668041555,12.52723826364007,12.741566692424929,2740932000,88.29920231629093,6,8,9
2020-08-31,12.679065704345703,13.84525992544922,11.671172414116144,13.789667589604608,3940740000,70.11974372677955,4,5,5
2020-09-07,12.479131698608398,13.27736927465288,11.862130764873443,12.952540496961785,3821296000,68.25501609770467,6,5,9
2020-09-14,12.089486122131348,12.691031745502505,11.87085603076677,12.097962198705217,3505480000,64.64682089756047,4,5,6
2020-09-21,13.49226188659668,13.584001893152902,11.980047193115023,12.038132998922633,3203708000,70.66016786290382,3,0,3
2020-09-28,13.92453384399414,14.102031218444832,13.014114113538415,13.71911667754841,2759824000,72.22782531005645,3,0,4
2020-10-05,14.055416107177734,14.30795052920914,13.622144288912232,14.035223015363645,1781240000,72.70339115748476,2,0,3
2020-10-12,13.486529350280762,14.081593217151283,13.368862783162218,13.771721376699809,1256492000,67.30829636663003,2,0,4
2020-10-19,12.591312408447266,13.654050421465485,12.573363631460987,13.484281656625468,1487900000,59.78937448141091,2,0,5
2020-10-26,13.75526523590088,13.788422073614075,12.265238830189864,12.80221679351972,1719680000,65.22820857147903,2,0,3
2020-11-02,13.380077362060549,14.64997760055578,12.592559307990523,14.122473365601822,2334164000,62.30290220313762,3,0,5
2020-11-09,13.390799522399902,13.72709618864676,13.022343593522766,13.440907565906183,1948852000,62.35486146734028,3,0,4
2020-11-16,13.197346687316896,13.456362965554034,12.848585559488331,13.17540950120702,1874796000,60.72847068097413,2,0,3
2020-11-23,13.506219863891602,13.634854985277745,12.935586834767417,13.337198567598042,1034536000,62.41412690653428,2,3,4
2020-11-30,12.894204139709473,13.692441629180207,12.83188078140553,13.549097714885349,1298228000,57.17714879169055,2,0,4
2020-12-07,13.208978652954102,13.42991739922701,12.790540212105592,12.83642424857554,1103316000,59.078954909277606,2,0,3
2020-12-14,12.97631549835205,13.371063664154129,12.934671238223746,13.332910528213109,1240504000,57.06175688608521,2,0,3
2020-12-21,13.112470626831056,13.180298320091246,12.730939257704966,13.004244823009262,706216000,57.96624934191215,2,0,3
2020-12-28,12.582565307617188,13.617937624068416,12.554137853647283,13.103244129816478,1656248000,53.26362431389233,2,0,4
2021-01-04,13.497492790222168,13.925656817617384,12.853876934732943,12.934671251360696,1773856000,59.38960277246027,2,4,6
2021-01-11,13.331911087036133,13.565317903215057,12.811481597630882,13.54063080845264,1045660000,57.91020190356157,2,0,3
2021-01-18,12.885050773620604,13.963813151974604,12.761364115375402,13.38453277995361,1370964000,54.00072070662457,2,0,5
2021-01-25,13.49624729156494,13.896481393506935,12.870086075522993,12.963349512703104,1182920000,58.16114487470438,2,0,5
2021-02-01,14.726872444152832,14.867266051220549,13.303984420840225,13.496744889955936,1578028000,65.02111394138976,3,4,5
2021-02-08,14.86826515197754,15.333584474842326,14.73759626491173,14.942327406573233,1422300000,65.71663724735707,2,0,5
2021-02-15,14.46229362487793,15.138577634885662,13.355602526784647,14.691711846720423,1671576000,61.91017942493225,4,3,6
2021-02-22,12.772335052490234,14.33836027294581,12.766349724081724,14.00994343870114,2320260000,49.148189899540704,2,3,4
2021-03-01,12.436684608459473,12.947138288749729,11.537216991105328,12.768342328968444,2565496000,47.07269699167666,2,0,4
2021-03-08,13.312068939208984,13.48294375297048,12.56246189108838,12.921674116108344,1281860000,52.684626701141816,2,0,3
2021-03-15,12.615346908569336,13.36520335887072,12.584914158603173,13.107768234457888,1358796000,48.29544010235794,2,0,3
2021-03-22,13.31905460357666,13.441036818007415,12.245158541140716,12.472160906687186,1447612000,52.59153141961192,2,0,2
2021-03-29,14.112564086914062,14.212344784809424,13.481696230511526,13.542563626681345,1006976000,56.93660766449117,2,3,2
2021-04-05,15.243586540222168,15.686116082177875,14.108324405140214,14.221576751495965,2370624000,62.24775175249152,3,0,4
2021-04-12,15.326903343200684,16.178786221449172,14.930272730235547,15.628242844525438,1889016000,62.61354875487091,2,0,3
2021-04-19,15.243335723876951,15.63622468923836,14.751164685590558,15.341371215993076,1077072000,61.96501291225282,2,0,3
2021-04-26,14.426876068115234,15.402736660234604,13.97960666971004,15.36631651640118,1276368000,55.875678100442734,2,0,2
2021-05-03,13.72840690612793,14.93800517631154,13.679264978066085,14.463545104126496,1280604000,51.23690247998123,2,0,3
2021-05-10,14.034984588623049,14.372744222005824,13.429561224901764,14.00305404062475,1291256000,53.07823769239903,2,0,2
2021-05-17,15.665658950805664,15.783899510270588,14.239286091838748,14.271215686645323,2355248000,61.4224857034346,3,0,4
2021-05-24,16.741552352905273,16.881746071409232,15.426185926190078,15.66541145363955,2292984000,65.75019142512832,3,4,4
2021-05-31,17.320281982421875,17.773538736816707,16.54672820362462,16.6642208166486,2478388000,67.84010921526902,3,0,4
2021-06-07,17.775365829467773,18.004166770292734,17.14235934779594,17.31601833482262,1575612000,69.42028317334565,3,0,5
2021-06-14,19.01992416381836,19.33705275801289,17.72147356959828,17.73968733841962,3363396000,73.28606017806676,3,3,4
2021-06-21,19.963321685791016,20.123008141898183,18.85749212062315,19.19008943036004,1788924000,75.78498003168798,3,0,4
2021-06-28,20.331850051879883,20.8341145152586,19.97979016645096,20.08558345483015,1688036000,76.70182754960338,3,0,3
2021-07-05,19.80263900756836,20.49253501621316,19.66216569206199,19.81761092396229,1792716000,72.45907476599757,3,5,2
2021-07-12,19.371990203857425,19.80813472247216,17.83051437162095,19.77295404015454,2793552000,69.10899151086966,6,6,6
2021-07-19,19.46480369567871,19.84805050596615,18.704295034679564,19.60353140370702,1174495000,69.43695984816046,3,0,4
2021-07-26,20.234289169311523,20.27820361021414,19.18235280263833,19.48076693349686,1124842000,72.08325681868067,3,0,4
2021-08-02,19.66041755676269,20.69239279244277,19.39194531030961,20.45984933697872,901538000,67.39643995133505,2,0,3
2021-08-09,19.002710342407227,20.247267786118545,18.962787770209378,19.83108467938238,1036089000,62.38965738564767,3,3,4
2021-08-16,22.16949462890625,22.425991257518515,18.725253285542752,19.45581999549352,2663103000,72.84854404446905,4,0,5
2021-08-23,22.39704704284668,22.99786724990636,21.747323020390176,22.15651984211349,1266859000,73.42051293953678,3,0,3
2021-08-30,22.29918098449707,22.94502705427596,21.93782484022961,22.47786086242233,920907000,72.71107374221748,2,0,3
2021-09-06,22.301176071166992,22.9230666508126,21.819037231818008,22.272228434765992,1109025000,72.71686144802422,2,0,2
2021-09-13,21.90188789367676,22.28120966682244,20.62516851302605,22.143457082565813,1273390000,69.53814024251017,2,0,2
2021-09-20,20.480432510375977,22.494835455187665,20.4305204835878,22.100539011332216,1272888000,59.55697178544487,2,0,3
2021-09-27,20.66309928894043,21.028446051308894,19.52014000040689,20.73097695480558,1384106000,60.34468963701544,2,0,3
2021-10-04,20.90167236328125,21.28399093520129,20.474435838199465,21.0543994966664,914351000,61.40208501377074,2,0,3
2021-10-11,22.0635986328125,22.393010280751668,21.08434651796924,21.250050962921648,967826000,66.13787169518102,2,4,2
2021-10-18,24.407411575317383,25.213971722566,22.043632962980503,22.05760794434564,1399097000,73.26400184616115,3,0,4
2021-10-25,26.55058479309082,26.736254043705493,24.479284922954523,24.833651627182505,1326469000,77.85348607321258,5,6,7
2021-11-01,29.4064884185791,32.2524081944106,27.06966169067684,27.180463892037,3790944000,82.23078882696434,6,4,7
2021-11-08,29.20884132385254,30.625312550597577,28.748662624464,30.41369055173811,1823127000,81.03703080733906,7,5,8
2021-11-15,32.61574935913086,34.58523151532051,30.82494703503256,32.30929746344859,3037238000,85.06248478256032,5,0,5
2021-11-22,31.378965377807617,33.352440583853095,31.29411780745208,32.54188773072276,1844467000,78.54409688478057,5,4,5
2021-11-29,31.77315902709961,32.42407692823629,27.99144819380192,31.162175627368978,2744757000,79.09398440214677,5,0,4
2021-12-06,30.408428192138672,32.15153148105858,27.20475649884954,31.681310913542053,2941008000,72.19541927131348,5,5,4
2021-12-13,29.35118293762207,31.108260806956743,27.099928048144847,31.100274669278715,2802540000,67.29838250254062,4,0,4
2021-12-20,29.951187133789062,31.277980993901043,29.31724123086997,29.705595291744537,1510438000,68.60009559929145,4,0,4
2021-12-27,27.558168411254883,30.66001012410031,27.48728714758041,29.77747707669888,1992159000,58.58393909626739,4,5,6
2022-01-03,27.952512741088867,28.547521945653298,25.601421390208003,27.594107644735185,2246308000,59.62998203247157,4,0,4
2022-01-10,25.025379180908203,28.4327124773192,25.010404695653143,28.33188034129286,1848588000,49.61317393609525,4,4,6
2022-01-17,22.73419189453125,25.53653265367881,20.85332095371062,25.26198960631643,3488696000,43.45928086394657,5,5,6
2022-01-24,25.200092315673828,25.77413652411393,21.26064264744224,23.52887180287425,2744151000,50.56613109706974,5,0,5
2022-01-31,26.660659790039062,26.68062703967792,23.59276214733456,24.417390896438384,2076516000,54.235374498521054,4,3,4
2022-02-07,26.46697807312012,26.880290182921488,23.715553902692456,25.95183605064293,2991641000,53.66651242735912,6,5,4
2022-02-14,22.349828720092773,25.74218754306391,22.26397297320421,25.587444212889608,2771783000,43.27547600424823,4,2,4
2022-02-21,24.17978477478028,24.62404750269204,20.85531393506185,20.980106386859365,2543684000,48.08677377133522,3,3,4
2022-02-28,22.97970199584961,24.289746986293565,20.61922476348012,24.2258412842319,2297540000,45.36904424561608,3,3,3
2022-03-07,24.459497451782227,24.560346778527272,21.127470205781663,22.497425454062714,2344047000,49.182911233725314,3,0,3
2022-03-14,25.59580039978028,27.197410173449743,23.87037486526924,24.08405665839823,2843514000,51.95647850766163,4,2,3
2022-03-21,27.64873504638672,28.902861884842483,25.868391247403448,26.12700604534841,2834360000,56.568577795979245,4,3,3
2022-03-28,24.3706283569336,28.20590411514,23.96723106680045,27.740598942955472,2578243000,48.55335334522885,3,0,3
2022-04-04,22.169910430908203,24.68515742133072,21.25028345104604,24.404576052868062,2837181000,44.041749378493016,3,2,3
2022-04-11,21.44998550415039,22.743055628467168,21.04758622109745,22.471459728281967,2076553000,42.64571954410152,3,4,4
2022-04-18,18.38755416870117,22.358625909479056,18.2627404756891,21.676643327127376,3075091000,37.23836794225462,4,0,4
2022-04-25,20.303693771362305,20.36959538950109,18.3635907374226,18.93873057385624,2767417000,42.17855689407261,3,3,3
2022-05-02,16.605215072631836,19.89530453098134,16.543309102981745,19.837392310550023,3335724000,36.24778215746471,4,0,4
2022-05-09,16.91275978088379,18.34362497792772,15.543803421832036,16.194831326696384,3031602000,37.04055799121304,3,0,3
2022-05-16,16.94969940185547,17.660638070043763,15.73151752664945,16.911755933624576,3369986000,37.14166629601691,5,3,4
2022-05-23,18.292699813842773,19.17138953234975,15.998123885174785,16.012102961875772,2943568000,40.86021999667351,3,0,3
2022-05-30,18.620210647583008,19.58976238662233,18.16089516944029,18.264740275489515,2422007000,41.76497228042405,3,0,2
2022-06-06,16.505857467651367,18.90877961367089,15.392283161123723,18.457358191658205,2498591000,37.749825069252005,3,0,3
2022-06-13,16.339075088500977,16.986245065017872,15.308394543701448,15.839713669086509,2096307000,37.44403091048775,2,0,2
2022-06-20,15.522120475769045,17.307833601209154,15.150596549724442,16.49787010590671,2307302000,35.90956639163646,2,0,3
2022-06-27,15.110645294189451,15.54708654295857,14.037020661918454,15.34134973765014,2444143000,35.128717584816826,2,0,2
2022-07-04,15.144601821899414,16.016486180557273,14.446496574604533,15.436229066096162,2378597000,35.2538399998148,2,0,2
2022-07-11,17.78421974182129,17.910059913599902,14.70915900857155,15.088673010832604,2975591000,44.25486706156312,5,0,6
2022-07-18,17.76724624633789,18.12079164183144,16.45692411280897,17.86212404885273,2542109000,44.212303682372095,4,3,5
2022-07-25,18.868831634521484,18.943736456130186,17.41769120287271,17.952006675949136,2294248000,47.72621326413552,3,5,4
2022-08-01,18.0738525390625,19.249347102931587,16.702609529053422,18.824891475588217,3043264000,45.49892946595416,4,4,4
2022-08-08,18.3115463256836,19.13948640333651,17.853133809878337,18.10780869970941,2343126000,46.30577969142136,3,0,3
2022-08-15,17.199970245361328,18.840868217516547,16.873388869420584,18.277590492671266,2159275000,43.09286422230809,3,4,3
2022-08-22,15.074691772460938,17.924042884096995,14.93986423449081,16.822453190363756,3139841000,37.70600145166839,4,5,4
2022-08-29,13.696457862854004,14.361606333024476,13.253026501861472,14.190824582931606,2970430000,34.67851111611671,2,0,2
2022-09-05,13.115102767944336,14.532708355801915,12.90031384041556,13.445776954832576,2899107000,33.45817959591895,3,3,2
2022-09-12,13.247971534729004,14.01721551276036,12.604604173139332,13.002213878228403,3096558000,34.02956982068662,3,3,3
2022-09-19,12.723487854003906,13.136082217817972,12.202000369084478,13.057159357096808,3066082000,32.831126040509275,2,0,2
2022-09-26,13.19602108001709,13.307911498918909,11.934262510496714,12.435769123635517,2737192000,35.05045843123098,2,0,2
2022-10-03,11.488702774047852,13.642584926967888,11.271915940167831,13.207013368758888,3175406000,31.057558510156525,2,0,3
2022-10-10,12.03916072845459,12.47972747441132,10.8023770246169,10.96022179765188,3326802000,33.68074228587567,2,0,2
2022-10-17,12.883330345153809,13.374846610546708,11.87532180375881,12.101099604336596,2817784000,37.601809632125885,2,0,2
2022-10-24,13.206013679504396,14.196040308575258,13.04816890438642,13.6166101696732,2695939000,39.08441166173891,2,0,2
2022-10-31,13.762466430664062,14.876370821976243,12.943272306504422,13.030186730683315,2572408000,41.658745131476685,2,3,2
2022-11-07,15.894369125366213,16.98129956820162,14.532708283647889,14.785459983853702,3079581000,50.32103423090741,3,0,3
2022-11-14,16.502771377563477,16.51076484483677,15.065185827066331,15.699562252579172,2507812000,52.48903235174637,2,0,1
2022-11-21,16.906375885009766,16.913368978013718,15.504754255724944,16.301970669125385,1335357000,53.925503256058974,2,0,1
2022-11-28,16.10828399658203,17.25245030337717,15.65561223859945,16.986644804632938,1919703000,50.66353296010902,2,0,2
2022-12-05,17.66115379333496,18.776343779398715,15.947400154286363,16.261173012256915,2591599000,56.21352781894582,2,0,1
2022-12-12,16.489004135131836,17.3074090113134,15.8404767075558,17.13353571317431,2039098000,51.503793012877466,2,3,1
2022-12-19,14.025797843933104,16.12627019049695,13.87390790189094,16.082301547810474,1730339000,43.2947385508057,2,0,1
2022-12-26,14.738280296325684,14.985101475077778,14.085755006594315,14.39153332048854,1498014000,45.97693871218224,2,0,2
2023-01-02,15.98936939239502,16.04432972152074,14.023800018737198,14.480467634854474,2035829000,50.412408184126434,2,0,3
2023-01-09,17.364370346069336,17.86000821250993,15.480739275495509,16.088298105820147,1949422000,54.80434913909352,2,0,2
2023-01-16,19.3089542388916,19.48083009800097,16.71883928579762,17.02361598302534,2618803000,60.1763154726677,3,0,2
2023-01-23,20.927780151367188,21.176597829811747,18.93622856371836,19.686682214210222,2678782000,64.01127866986977,3,3,2
2023-01-30,22.18885803222656,22.861369131332587,20.684952928348647,20.98473408141256,2669640000,66.70140178945584,3,0,3
2023-02-06,22.747453689575195,23.032246381893124,20.79587413224183,22.589569494118432,2645581000,67.84785420334502,2,0,2
2023-02-13,20.738916397094727,22.53361065167318,20.406158227387017,22.11691389630135,1801113000,59.86642875197834,4,5,3
2023-02-20,22.681501388549805,23.87063694322586,22.491638960770075,23.4229626281194,3076694000,64.24709792602735,3,0,2
2023-02-27,24.16342544555664,24.230376187011792,22.415696037991346,22.47165700021029,2267964000,67.18933886528099,2,3,2
2023-03-06,24.21450424194336,24.440378179106947,22.28458016473436,24.16153236298496,2397409000,67.2892598478439,3,3,2
2023-03-13,26.4532527923584,27.57362847574592,23.88068567957687,24.013612900511585,3209250000,71.40030678236596,4,6,3
2023-03-20,26.968965530395508,27.483679902307195,25.835598449649616,27.09989306426156,2130633000,72.26502974665249,3,2,2
2023-03-27,26.866024017333984,27.98440005829685,26.38029472674954,27.213829705336188,2080772000,71.79837295287814,3,3,2
2023-04-03,26.48023796081543,27.77451646971658,26.41227505705133,26.569187165699766,1553570000,69.97468298291699,3,0,2
2023-04-10,27.915435791015625,28.09433690102925,26.20538876768541,26.71910229094549,2034218000,72.74791419931168,3,3,3
2023-04-17,26.94097900390625,28.01438186320232,26.2103873368489,27.655580745474825,1896962000,68.14564434462076,3,4,2
2023-04-24,27.786510467529297,29.041811219466663,26.610166174370576,27.34775587506179,2025823000,69.92363221013282,3,0,2
2023-05-01,28.86890983581543,29.203722309005297,27.22482572576684,27.635596076651048,1712542000,72.0726138196903,2,0,3
2023-05-08,30.16118812561035,30.18217633556021,28.03037583731079,28.87990270589452,1772237000,74.42236015676642,4,5,3
2023-05-15,30.52098846435547,31.81026885959885,29.78939588497332,30.39305950938462,2672305000,75.05175176824488,14,18,11
2023-05-22,37.81291961669922,41.91463307736693,36.61458635351028,38.501534902188425,4184289000,83.76889582085903,13,12,13
2023-05-29,37.45412063598633,40.47743689182424,37.3351874510362,38.467555661610106,2415425000,82.24609611711273,7,10,6
2023-06-05,42.97749328613281,42.98049027778788,37.48798450643142,37.70688309921244,2587863000,86.35751194015113,8,7,7
2023-06-12,43.02547073364258,43.97004554074385,42.06091216795214,42.58267472120201,2227087000,86.3870015353694,6,7,5
2023-06-19,41.09834289550781,43.40629324805645,40.081802275408656,42.2338251853808,2415013000,79.00012131944807,6,7,5
2023-06-26,42.29780197143555,43.15740858353938,40.581578112982825,41.53914364805858,1403489000,80.13849390340816,4,4,4
2023-07-03,43.882083892822266,43.91506986769341,41.32724368907053,41.8250188650591,1792892000,81.56033901488378,6,5,6
2023-07-10,47.05563735961914,48.06618018059456,44.471811279765575,44.49780045776854,2757433000,84.02707465942183,6,5,5
2023-07-17,45.43137741088867,47.06563772214684,44.020019307102736,46.485899046615145,2596468000,78.25692774777833,6,5,5
2023-07-24,44.24891662597656,47.37349784352029,43.367316810622704,46.49789582459287,1806225000,74.25902029587299,5,4,4
2023-07-31,42.534698486328125,45.62129521640299,42.11488701433557,43.78013168773774,1949288000,68.77376593309233,5,5,4
2023-08-07,43.466270446777344,45.24746344740333,40.29271170804105,42.14087183994002,2920039000,70.0677299976551,6,7,5
2023-08-14,47.09463119506836,48.165144578189874,41.64110453734205,43.950058186380296,3263075000,74.49995923871055,17,13,11
2023-08-21,49.24164581298828,50.24319004543501,44.86763202410875,50.19321349612304,4203180000,76.6986903259174,8,7,7
2023-08-28,47.039649963378906,49.77740573452638,46.55886919238935,49.35759811236501,1843723000,70.02942520679494,5,3,4
2023-09-04,45.46811294555664,46.5886951239991,44.29554812126721,45.50809900954955,2127976000,65.64242691048209,5,5,4
2023-09-11,42.22331619262695,45.96992575780212,41.984406513316536,45.9329407456775,2117371000,57.6167247660841,5,5,5
2023-09-18,42.45223236083984,42.856085518940894,40.96478581452585,41.567562592836126,2196280000,58.00680236158307,5,4,4
2023-09-25,44.02465057373047,45.15822845854304,42.09936689424228,42.44423622332101,2088462000,60.68354793740287,5,5,4
2023-10-02,46.78862380981445,46.84160553773668,43.87170780075227,44.03364641020043,1984313000,64.91683191688813,4,0,3
2023-10-09,42.18033218383789,47.59132440330679,41.80947154933942,46.759632584617215,2770166000,54.39984060945243,5,5,4
2023-10-16,41.763484954833984,43.68077198521103,40.92979502166625,42.79510322280363,2256871000,53.5546531275181,5,5,4
2023-10-23,42.30928802490234,42.36526699140607,39.215435792800015,41.837463128210366,2301375000,54.55035576074363,5,4,4
2023-10-30,46.55670547485352,46.84959593349214,42.87807178377842,43.31190872106773,1924399000,61.47238225806511,5,4,4
2023-11-06,48.86984634399414,49.94144686260012,46.73263978405855,47.449372586496914,2238328000,64.63160294850616,6,5,5
2023-11-13,48.69791030883789,50.52923078013568,47.67229030842092,48.660925298486745,2544248000,64.21013852143439,9,5,7
2023-11-20,48.12212753295898,48.902839632543376,47.45537533811037,48.45200685164336,1473803000,62.73476920542585,5,4,5
2023-11-27,45.48610305786133,48.09213733445317,44.99328607858988,48.00616691733056,2085415000,56.35103904686719,5,6,5
2023-12-04,48.07437515258789,48.58023229231506,45.5910778534241,45.68705132229495,2039954000,60.59139622307373,5,3,5
2023-12-11,48.09735870361328,50.41869892203778,47.40855488590535,48.376278924963,2146105000,60.62797323165955,6,4,6
2023-12-18,49.40299224853516,49.66591818762621,48.40527403977149,48.797165029951,1030780000,62.74345168468554,5,6,7
2023-12-25,47.55551528930664,49.98282839844646,47.30658532716137,49.628928659544,1368030000,57.99498202701268,5,4,7
2024-01-01,54.3345947265625,54.58452387215592,47.494534815738646,47.75346028174306,2670980000,67.66512375416815,8,11,10
2024-01-08,56.03711318969727,56.81888921324621,53.54481979963198,54.98341109157548,1873727000,69.56041592679236,7,8,9
2024-01-15,61.344608306884766,62.83118637351858,56.09109661005316,57.24376970500298,2343031000,74.56549277555735,10,13,14
2024-01-22,61.509559631347656,63.475001941112566,60.555831491570686,62.33232438648308,2086349000,74.7047003134512,9,12,13
2024-01-29,70.0791244506836,70.20009234122578,61.63252242549696,62.082391789933226,2704488000,80.63466474911564,14,20,18
2024-02-05,73.87905883789062,74.58985588156955,69.43531882154807,70.05413906947496,2572266000,82.58430742498084,14,15,18
2024-02-12,67.452880859375,74.38091743891535,66.22922867549799,73.8480713407689,2310580000,69.78831310313598,38,40,36
2024-02-19,77.6409912109375,82.37064555760311,74.19896621304585,75.00373836964572,2983276000,76.1086792787385,21,22,27
2024-02-26,88.67485809326172,89.69856995153985,78.32779295758077,79.07158539224353,2705199000,80.7947254922676,24,38,27
2024-03-04,90.8665008544922,97.37696147270786,84.14609082726584,90.13667018047332,3732540000,81.5680544900477,21,23,19
2024-03-11,90.35062408447266,92.3831403088532,84.98989295768324,89.55581397292909,3064614000,80.74388918040357,21,17,19
2024-03-18,90.22864532470705,96.74310236958814,89.10191309032703,92.2781633110962,2718942000,80.53667910492113,15,15,16
2024-03-25,88.94295501708984,92.20318530803874,87.5992787595539,89.97871309319714,1690784000,78.25706364790918,13,15,13
2024-04-01,87.0184097290039,90.6125604422996,83.00236178169956,90.38460992815531,2053339000,74.84206838521496,12,15,12
2024-04-08,84.01512145996094,90.7175300840495,83.93013485819698,87.39931509641997,2167372000,69.7284300165078,13,18,11
2024-04-15,79.65815734863281,86.16961743108489,75.58812104518613,84.94990475588324,2869566000,63.003041297596006,14,12,11
2024-04-22,83.02135467529297,88.7979876043754,78.20449371582173,78.84933776673923,2288195000,65.74923302840702,11,9,9
2024-04-29,90.39061737060548,92.19818838107166,83.18031761440194,84.42902273703952,1915505000,70.85424247759337,11,9,10
2024-05-06,94.60761260986328,94.83955998823164,88.21013184063372,90.50758477255124,1717260000,73.3061351844745,11,9,9
2024-05-13,94.92754364013672,95.99729030669772,91.78428992474088,94.88755981141944,1880001000,73.48835713554294,30,30,28
2024-05-20,114.79783630371094,115.46467834881877,101.49598315632642,102.00386622837108,2474729000,81.79876941647245,25,25,31
2024-05-27,122.4110336303711,122.4200265583294,106.91470086789226,114.62287579765972,2470731000,83.88330546397566,33,43,53
2024-06-03,125.17037200927734,126.84997479122856,116.98231512140572,124.0186441694368,1913390900,84.57293298201687,40,41,51
2024-06-10,135.55906677246094,136.30895096412834,127.14036874478016,129.37002013620335,1152864400,86.8537086406111,34,41,44
2024-06-17,126.38048553466795,140.7382613519112,118.02177569723148,139.77841811823004,2438077400,76.14277871175972,34,33,28
2024-06-24,128.26019287109375,128.26019287109375,118.81165496380774,124.08083794090332,1287096900,76.77446847088382,21,19,18
2024-07-01,134.88917541503906,135.0791485226844,125.6605970435414,127.360331535661,986199200,78.89662412020002,23,19,21
2024-07-08,117.97177124023438,136.12896198930585,116.70197078117612,135.72902988228074,1440645100,63.06074428471149,23,21,20
2024-07-15,114.23235321044922,124.67074311333474,113.4224807621964,121.83117780646388,1297960100,60.185146914712334,23,23,19
2024-07-22,117.00192260742188,118.32171842494118,102.52416335199372,113.02254160032982,1961625700,61.58245294945159,27,34,21
2024-07-29,98.8947296142578,120.14144811082208,90.67599775648398,117.51184936307116,2378784700,49.38058749534096,34,37,27
2024-08-05,118.061767578125,118.5816839218167,97.50493732517246,101.9842488671241,1660207200,58.7073437122104,25,18,16
2024-08-12,128.48016357421875,129.9799320206104,117.4518674856001,118.74166926488294,1496981200,62.727413539785154,23,19,17
2024-08-19,125.59060668945312,131.23972823871856,122.62106403071532,129.99992945623754,1782619800,60.9549201926345,38,30,27
2024-08-26,106.19359588623048,124.41078318833296,104.10392232985338,121.34125762790318,1636400300,50.61544421605812,28,28,22
2024-09-02,116.8919448852539,117.17190041388515,100.93440347111157,104.97378033845872,1704106900,55.13564595099883,22,15,13
2024-09-09,113.3524932861328,120.7713454714729,113.20251492727976,116.82195095335148,1396475900,53.39437609331256,18,16,11
2024-09-16,123.50149536132812,124.93139717496076,114.8520896059505,117.34191597064329,1521857000,57.535616869796655,18,15,11
