Date,Close,High,Low,Open,Volume,RSI_14,NVIDIA stock,sell NVIDIA stock,buy NVIDIA stock
2016-01-18,0.6918990612030029,0.7031216845598512,0.6638425028108822,0.6777488349054507,1469824000,52.69766849232957,4,0,0
2016-01-25,0.6879957914352417,0.7184920595080256,0.670917897601247,0.6975106354500005,1545844000,52.02307343027011,4,0,0
2016-02-01,0.6204158663749695,0.7038536298299207,0.605045761238583,0.6889714294542792,2318592000,41.99862193729831,4,0,0
2016-02-08,0.674821138381958,0.6811643650044028,0.603825825582205,0.6045577408207171,1937780000,50.30129027870324,6,0,0
2016-02-15,0.7763127088546753,0.7782645023660197,0.7233712041770025,0.7302023942162159,2750188000,61.40134698139079,5,0,0
2016-02-22,0.8036374449729919,0.8065651064927447,0.764114305291337,0.7792404595317238,1617436000,63.7488824884786,5,0,0
2016-02-29,0.7769373655319214,0.8090138354751097,0.7668981186687315,0.8055858255906173,1215004000,59.91435239648271,4,0,0
2016-03-07,0.8104830980300903,0.8131765847352588,0.7600421915339297,0.7815897349017449,1343656000,62.93122658473934,5,0,0
2016-03-14,0.8430492281913757,0.8491706657826975,0.7926082718630724,0.8075446916734086,1907992000,65.6351610774677,4,0,0
2016-03-21,0.8756155371665955,0.8876136309389712,0.8327652356246358,0.8354586638016888,1148856000,68.13808095840285,5,0,0
2016-03-28,0.8765949010848999,0.8971630771281233,0.8479464410562353,0.8795332286279075,1915060000,68.21306029570103,7,0,0
2016-04-04,0.89961177110672,0.8998566123048286,0.8604343188421726,0.8709632492868267,1665044000,69.9998752454563,5,0,0
2016-04-11,0.8925108313560486,0.9172416015686268,0.8834510650567986,0.8971631642915004,1670180000,68.7165218196941,4,0,0
2016-04-18,0.9135684967041016,0.9140582373639116,0.8851648811500133,0.8927554819141642,1160724000,70.44686272418984,5,0,0
2016-04-25,0.8511296510696411,0.9133238061762876,0.842314726391785,0.907936891545676,1708992000,59.872103514883605,6,0,0
2016-05-02,0.8829613924026489,0.8927557414145393,0.8499054352980565,0.8582306786613033,1361312000,62.92739174667264,11,0,0
2016-05-09,1.0617080926895142,1.0737062422306265,0.8552920732309399,0.8893274425231067,4923292000,74.61536180313897,10,0,0
2016-05-16,1.1060279607772827,1.118760521031754,1.0560767343281203,1.057545781591527,2077464000,76.58641762932336,10,0,0
2016-05-23,1.149160861968994,1.160208026235045,1.107672217025002,1.110863651251463,1387036000,78.34844231417274,9,0,0
2016-05-30,1.1336945295333862,1.1670818470540445,1.1209287939243404,1.155298019069697,1540812000,76.13587338964714,8,0,0
2016-06-06,1.1626633405685425,1.1727285998016346,1.1273120776933057,1.1297670817829095,1947160000,77.42198935363047,8,0,0
2016-06-13,1.1594719886779783,1.1825484668829531,1.1422873100009068,1.1540711431788058,1426352000,76.93010881772466,9,0,0
2016-06-20,1.145233154296875,1.191631700163644,1.0941701944383324,1.1705191572362164,2465504000,74.65125303774843,9,0,0
2016-06-27,1.1697827577590942,1.1766566996552463,1.1300126708751028,1.1471972329628584,1293616000,75.97278783834717,7,0,0
2016-07-04,1.295721411705017,1.3079961974615315,1.1722375914279062,1.1776384362890358,2087472000,81.34560945460535,10,0,0
2016-07-11,1.3310725688934326,1.3381919862176743,1.272644836746532,1.302595250779536,1677612000,82.52675107509782,10,0,0
2016-07-18,1.376243233680725,1.4047206611023415,1.3016128714748925,1.3281262495797832,1950788000,83.92714870193944,12,0,0
2016-07-25,1.3794351816177368,1.4128225106528378,1.3595501406277974,1.3794351816177368,1515200000,84.02458345598684,10,0,0
2016-08-01,1.4363893270492554,1.4606932946754516,1.383362573727362,1.3860629365340604,1697448000,85.69134682633675,17,0,0
2016-08-08,1.5012001991271973,1.5588914927381918,1.441054019118399,1.44399997644457,3562976000,87.31343021984996,13,0,0
2016-08-15,1.520594596862793,1.554472879015239,1.4930991845533168,1.4989911004271446,1506204000,87.76057538459314,11,0,0
2016-08-22,1.5086396932601929,1.537907392205205,1.4943748550303508,1.523888483285983,1654796000,85.75419097520987,9,0,0
2016-08-29,1.5295449495315552,1.5588126435066798,1.508639437081221,1.5098692007022323,1456440000,86.34220719155829,9,0,0
2016-09-05,1.4855204820632937,1.543072154415284,1.40976875330471,1.5280692958626405,2402644000,78.9515019737643,9,0,0
2016-09-12,1.5952130556106567,1.6050509311535832,1.4845367798376428,1.4879801418267216,2502108000,82.88300088796893,10,0,0
2016-09-19,1.6424351930618286,1.6436649570570274,1.5625024098018887,1.604559376768347,1537444000,84.24711369454228,12,0,0
2016-09-26,1.6780974864959717,1.7142516792129965,1.6244810207644589,1.6397296951869684,1596276000,85.20597816133969,10,0,0
2016-10-03,1.6338269710540771,1.6717027848300838,1.6062808926869612,1.6579298042848964,1742808000,78.79416120239061,9,0,0
2016-10-10,1.634810447692871,1.6475997090458967,1.566683108424931,1.6146428384987768,1384512000,78.8322694957863,12,0,0
2016-10-17,1.7747548818588257,1.7941847082640636,1.6306298419070189,1.6539947725537016,1662680000,83.40287035155188,14,0,0
2016-10-24,1.6911327838897705,1.7917251603335496,1.6795732833720611,1.7882819148411897,1700980000,73.22805348763939,10,0,0
2016-10-31,1.7206462621688845,1.7651627547592244,1.6375161673067091,1.6990029564769982,2012440000,74.41443569234112,27,0,24
2016-11-07,2.253612995147705,2.276485939091037,1.6419426439735976,1.7582756185494166,6007496000,86.25765705582117,28,0,49
2016-11-14,2.311165332794189,2.342646395704281,2.229510702838488,2.270338017816339,2619088000,86.95961763320351,15,0,23
2016-11-21,2.271028757095337,2.342460235820989,2.268565545955376,2.325710822897796,1359368000,83.74682764764484,16,0,0
2016-11-28,2.3417205810546875,2.347385777193736,2.0880157760771,2.2685649216445074,3095700000,84.81121866108896,16,0,0
2016-12-05,2.375711679458618,2.3919684889093187,2.156244516969533,2.3446758455506327,2736964000,85.30939537528396,22,0,28
2016-12-12,2.6067564487457275,2.614145846461901,2.379407206032485,2.3867966037486585,4004924000,88.15360883928398,30,0,37
2016-12-19,2.690995216369629,2.954059967835368,2.617593160184087,2.631140579455752,4856340000,88.99053882645948,36,0,37
2016-12-26,2.571286916732788,2.7567625074248063,2.447882781375201,2.583848915880988,6089516000,80.30778210460159,37,0,25
2017-01-02,2.590252637863159,2.6895177117804168,2.489016948707242,2.57473483566196,4129984000,80.63023620438778,26,0,30
2017-01-09,2.5358169078826904,2.586311543025579,2.441231843245926,2.567345341063164,2318472000,76.74580622478126,19,0,29
2017-01-16,2.655033826828003,2.692227458715992,2.536556129874169,2.538772925302387,2457612000,79.11844060395643,22,0,0
2017-01-23,2.8067636489868164,2.8109508240758223,2.6281849184502697,2.6577427335568355,2379560000,81.68035349852249,24,0,31
2017-01-30,2.921546936035156,2.9784457795326564,2.760210416928957,2.790753426527941,2558556000,83.34505728392824,42,0,40
2017-02-06,2.684837102890014,2.973026068500427,2.618085668528302,2.927704042336381,4898036000,69.34962492459078,31,0,33
2017-02-13,2.728189468383789,2.753806292960601,2.581139142070795,2.6944442373510524,2196640000,70.33221588371647,32,0,0
2017-02-20,2.535071611404419,2.6238569878704965,2.36021343333387,2.6019073109599176,4468356000,60.957494003820656,33,0,25
2017-02-27,2.430748462677002,2.5363046154596995,2.347142220659656,2.522246878794595,3744704000,56.57078117877674,26,0,35
2017-03-06,2.5291523933410645,2.540003868167138,2.40213978131271,2.4147178676804586,2888988000,59.529267767471865,27,0,0
2017-03-13,2.665289640426636,2.7119020287175406,2.5256992015030137,2.539756935775013,3921604000,63.258299205482,24,0,28
2017-03-20,2.6472861766815186,2.6953782194110336,2.5545546084142146,2.65739770788865,2262520000,62.43894008470467,21,0,0
2017-03-27,2.4670021533966064,2.71288843183455,2.4539308526646697,2.6544379026614355,3429900000,54.78624865812811,27,0,29
2017-04-03,2.399919509887696,2.5089283849260915,2.3762434645947,2.472181040176908,2852760000,52.22149537768719,22,0,0
2017-04-10,2.458369970321656,2.490431168133335,2.355033442134141,2.375750187035256,1755128000,54.2319704663885,19,0,0
2017-04-17,2.565406322479248,2.5991939037597125,2.4517115136643954,2.472921480005115,1833176000,57.73895925701247,18,0,29
2017-04-24,2.5710787773132324,2.63520166060764,2.529398785571304,2.5728051535865,1942556000,57.92296936370349,19,0,0
2017-05-01,2.991329908370972,3.0044012114819765,2.523233313902001,2.577244432279059,3780224000,68.77157826112766,65,81,44
2017-05-08,3.1499111652374268,3.389631957762913,2.9572959920167974,2.960748745146923,6382020000,71.73322267499108,50,0,41
2017-05-15,3.417500257492065,3.479156824045757,3.133386693442543,3.1938101004410253,4508256000,75.888567964259,43,0,28
2017-05-22,3.5637996196746826,3.629224260934804,3.368512697449576,3.456404102880546,3264336000,77.80927456738443,37,0,29
2017-05-29,3.681563377380371,3.700326763158984,3.518371930431585,3.5795994491057943,3179512000,79.24266198428862,62,0,69
2017-06-05,3.74575400352478,4.160028781566755,3.5084967072577404,3.788712110523437,9409348000,80.00097002226802,57,0,48
2017-06-12,3.93709135055542,3.99313453692084,3.616880191373769,3.628237067250607,4445056000,82.10009175985368,47,0,45
2017-06-19,3.746495008468628,3.958570128309064,3.598363317793061,3.945238073662268,4616120000,73.79137775132762,45,0,28
2017-06-26,3.531704425811768,3.721065807795497,3.421346255730412,3.718103390423787,3324744000,65.71957944128721,35,0,37
2017-07-03,4.012144565582275,4.024241927792125,3.4504789656364188,3.502572024977197,4262912000,72.8685879193401,50,0,35
2017-07-10,4.076087474822998,4.135340051894669,3.919314825303157,4.024241175574271,4705556000,73.65603011394712,41,0,29
2017-07-17,4.129415512084961,4.195334128127012,4.038561449564539,4.096579814713012,3137412000,74.32529740135996,39,0,22
2017-07-24,4.058558464050293,4.165954205514805,3.889935434017693,4.154350345837481,2765704000,71.71818470848862,38,0,38
2017-07-31,4.249156951904297,4.309643785200535,4.041031859291569,4.058067061170313,3035048000,74.32687740272068,74,100,55
2017-08-07,4.077322959899902,4.262734718494341,3.775134676182199,4.250390133471311,5465468000,68.21764462901463,51,0,61
2017-08-14,4.093369483947754,4.104479371759851,3.885244738862016,4.068928013299718,2780296000,68.47820496227871,34,0,21
2017-08-21,4.094009876251221,4.133546387847873,4.009500264577508,4.129098141460524,1924892000,68.48930769748749,31,0,30
2017-08-28,4.097220420837402,4.247706644940352,4.041622545099582,4.114270612020233,2151152000,68.5491170593738,28,0,23
2017-09-04,4.209900379180908,4.238811146140501,4.02061900840431,4.114024148633832,2411616000,70.65438372498393,39,0,34
2017-09-11,4.592168807983398,4.724616508434688,4.146394601248846,4.170857592876543,5162164000,76.42084037436759,57,0,37
2017-09-18,4.342348098754883,4.514579295435154,4.204711699059877,4.488386112202553,4280752000,67.13615952332002,43,0,24
2017-09-25,4.469358444213867,4.496786932245349,4.293667845976747,4.34951316383987,2375996000,69.18590497788351,34,0,21
2017-10-02,4.7181925773620605,4.767860416619696,4.423151039193495,4.493822913832092,2824040000,72.7693093118869,47,0,38
2017-10-09,4.882266521453857,4.914884147263644,4.693232660808982,4.721649481791981,2779572000,74.84642401949141,42,0,35
2017-10-16,4.785403251647949,4.931935639016733,4.723874853485716,4.804677565441789,2686492000,71.3845577452985,46,0,32
2017-10-23,5.1199822425842285,5.188429989480348,4.789111090163481,4.81308014996014,2313476000,75.58520768736263,52,0,41
2017-10-30,5.168413162231445,5.260829940196863,5.03225908505542,5.0903285164193415,2036580000,76.13140753006505,72,0,62
2017-11-06,5.188677310943604,5.4034105218020185,4.951211290977045,5.0722919078304685,3845436000,76.36961732902364,54,0,52
2017-11-13,5.310991287231445,5.362141851823736,5.201524328177509,5.262806218662435,2109348000,77.80920487615711,36,0,37
2017-11-20,4.856976509094238,5.374770422154381,4.728640511022407,5.331002727634348,2513188000,62.57141753308309,62,74,71
2017-11-27,4.679928779602051,5.011771736239784,4.4652939811350185,4.925720105434992,4324680000,57.81645149050253,62,0,64
2017-12-04,4.603766918182373,4.816423613480655,4.596348496844155,4.746691679164703,2391520000,55.850248259647984,50,0,81
2017-12-11,4.866372108459473,4.897775762007981,4.564696304564552,4.597336597239639,2247824000,60.80030421211165,47,0,54
2017-12-18,4.875522613525391,4.944759807066208,4.729135997243404,4.869835580877689,1451748000,60.96453992057021,35,0,54
2017-12-25,5.253852844238281,5.284267946595606,4.784772239909807,4.89926042409491,1790532000,67.10171857440871,53,0,64
2018-01-01,5.5310468673706055,5.563687157816897,5.219480329936107,5.335205124692853,3124272000,70.73244410976653,68,0,85
2018-01-08,5.556764602661133,5.625754171234599,5.358202874570845,5.563688273438694,2006704000,71.05165484890423,52,0,59
2018-01-15,5.830746173858643,5.946718148568419,5.506321211758707,5.537477734971545,2624156000,74.27112990785216,68,0,100
2018-01-22,6.07802152633667,6.163826010394081,5.829510275236198,5.885146791645703,2430764000,76.78098827590583,65,0,85
2018-01-29,5.657651901245117,6.105219999430007,5.044410002649249,5.898003236050731,4320624000,65.14632989413272,100,0,75
2018-02-05,5.96971321105957,5.998644529980854,5.378478490083564,5.783267929250544,5282288000,68.91233824900435,62,0,56
2018-02-12,5.971939563751221,6.230589623381914,5.968230588887824,6.05304603378348,2915088000,68.93812514982037,49,0,44
2018-02-19,5.984055995941162,6.154923040219042,5.922237237601438,6.002107062057009,2397528000,69.08840404532542,51,0,41
2018-02-26,5.983816146850586,6.039487703038008,5.489206001423215,5.985548140333465,3792340000,69.08127914647997,46,0,32
2018-03-05,6.154541492462158,6.297060473571834,5.923195322953981,6.011280161084971,2647764000,71.34642883582913,42,0,43
2018-03-12,6.150088787078857,6.250544414345502,5.864061138827021,6.168151073193563,2508564000,71.19991942079943,47,0,20
2018-03-19,5.47683572769165,6.185719077320647,5.369204347887487,6.0867476664701,4253144000,53.35829796649808,66,0,36
2018-03-26,5.59782600402832,5.826944612943262,5.294973101228311,5.5451233911383175,3295320000,55.51563988809919,54,0,43
2018-04-02,5.59782600402832,5.669332775546133,5.271962134468782,5.656219181474331,3085672000,55.51563988809919,45,0,37
2018-04-09,5.848471641540527,5.919731129606942,5.633456241560482,5.690859783604645,2286336000,59.96468575025983,41,0,27
2018-04-16,5.360790729522705,5.76756332179721,5.203426143140118,5.73416038801891,2288792000,49.57539285726163,39,0,19
2018-04-23,5.599559783935547,5.698283889915833,5.456545723329881,5.522609244110652,1626552000,53.7961962577095,35,0,24
2018-04-30,6.328731060028076,6.330958110873279,5.58619766837049,5.631477260093947,2634796000,63.76993359497473,73,0,57
2018-05-07,6.086992263793945,6.445516235506046,5.975401888198523,6.381679786364605,4249032000,59.20689669571614,48,0,29
2018-05-14,6.124851226806641,6.244359264386161,5.944475644784226,6.088726651835322,2605344000,59.69332853495973,41,0,28
2018-05-21,6.263568878173828,6.272234199207957,6.0716931703509145,6.124923269403182,1473164000,61.504632807553634,34,0,31
2018-05-28,6.564629554748535,6.600281573935852,6.2209864577814455,6.231632291055955,2320928000,65.16357117038666,41,0,26
2018-06-04,6.496544361114502,6.577503501501991,6.417318285234089,6.560915665823504,1652644000,63.68923677149,38,0,35
2018-06-11,6.494316101074219,6.664899696397216,6.313829010617559,6.541604204220793,2183256000,63.63848994761676,37,0,28
2018-06-18,5.835996627807617,6.544575413756195,5.830549516224426,6.526254513184625,2392268000,50.768158172563226,42,0,43
2018-06-25,5.863726139068604,6.040994572887251,5.775091922159279,5.826093607493773,1310616000,51.21570665786632,28,0,0
2018-07-02,6.128389835357666,6.292041163971458,5.880065328019192,5.918935552608108,1633972000,55.384554847375306,35,0,26
2018-07-09,6.231631755828857,6.2960030580899495,6.070208372637554,6.173697819906197,1429308000,56.930699987502805,30,0,0
2018-07-16,6.235840320587158,6.3096197499991975,6.023167354037896,6.212815120580108,1433420000,56.99612371073709,34,0,0
2018-07-23,6.102146625518799,6.35294703416669,5.994944070897464,6.215787019002385,1528428000,54.18051581915267,34,0,23
2018-07-30,6.398005962371826,6.443066106883308,5.971918168987088,6.030842355823766,1211696000,59.006649082389146,33,0,31
2018-08-06,6.414347171783447,6.527244276563652,6.256389920040023,6.415832318262727,1893240000,59.26188024221637,69,0,33
2018-08-13,6.5069427490234375,6.511894496822788,5.910270833716875,6.484165464705883,4222680000,60.75301635888299,67,0,41
2018-08-20,6.894903182983398,6.91990889381394,6.454455020593288,6.468319535729064,2653464000,66.31615458374881,49,0,44
2018-08-27,6.896940231323242,7.065387958549665,6.815936811417397,6.8674620208035,1438076000,66.34313109971663,40,0,54
2018-09-03,6.643774509429932,6.8830692004575775,6.48820806040725,6.880591972027689,1500560000,59.92030103496834,40,0,33
2018-09-10,6.737410545349121,6.913785116888546,6.645012255438305,6.709666347518477,1422380000,61.40844697355481,37,0,38
2018-09-17,6.61206579208374,6.694308064383507,6.407947015179618,6.615286235874502,1708560000,58.28846888794408,38,0,34
2018-09-24,7.1027936935424805,7.252166816393943,6.592496513474366,6.647241695670607,2250400000,65.64722667269454,41,0,51
2018-10-01,6.086162567138672,7.090903242019087,6.083932920071192,7.0666270677603205,2184908000,47.106199886574366,49,0,29
2018-10-08,6.021011829376221,6.189955169112706,5.803020987195801,5.998964833392878,2521812000,46.20555780691316,44,0,46
2018-10-15,4.939727783203125,6.128769938000032,4.925855683003396,6.090374081370916,3017196000,34.43737625505766,58,0,51
2018-10-22,5.222620487213135,5.266218851094466,4.36006932222579,4.842127135559708,3927484000,38.82713448603711,63,0,37
2018-10-29,5.295945167541504,5.499321219619887,5.085137902945984,5.259035268595281,2181644000,39.94944851475992,44,0,22
2018-11-05,4.884735107421875,5.237484323808076,4.673432191141897,5.236741107999883,2713000000,35.964457746165166,100,91,78
2018-11-12,3.5847153663635254,5.085634052137606,3.302317922549339,4.878789953961939,7219576000,26.846852148908468,85,0,68
2018-11-19,3.965208053588867,3.9704100905888335,3.537152934620468,3.550034236594138,2769384000,32.25981116396844,64,0,35
2018-11-26,3.8918843269348153,4.327123360163647,3.857451421311011,3.9634744750238826,2981652000,31.771914328405643,67,0,42
2018-12-03,3.6921987533569336,3.939419781863721,3.591029040229565,3.755181788366873,3329504000,30.42249224457821,49,0,25
2018-12-10,3.434562921524048,3.8032869648867753,3.3829861599024147,3.739064078108152,2915808000,28.727209544056407,53,0,33
2018-12-17,3.3004143238067627,3.516143849989011,3.086172479822057,3.4261325738966124,2772268000,27.85676214185196,47,0,42
2018-12-24,3.377779006958008,3.433819052704614,3.104025637119657,3.248093376698373,2239664000,29.189329272435472,44,0,43
2018-12-31,3.535485029220581,3.639630347152621,3.166265068260295,3.3175236316959484,3403608000,31.948761366595704,52,0,44
2019-01-07,3.6907107830047607,3.8025430439010193,3.455639989226846,3.516143553233144,3215204000,34.64823152251259,44,0,0
2019-01-14,3.7018697261810303,3.917351434485381,3.630455774568366,3.6577320778724856,2397344000,34.84831541031366,39,0,32
2019-01-21,3.40679144859314,3.989261031470869,3.248341817838046,3.7864259237368687,6503232000,32.0536423001044,77,98,61
2019-01-28,3.793865203857422,3.858336171769377,3.3817471398399923,3.4035681373973983,3241380000,38.967945023131655,49,0,35
2019-02-04,3.790888547897339,3.864038234124336,3.5739191957103067,3.747494630164367,2790336000,38.93513221023028,63,0,41
2019-02-11,3.931485176086426,4.063402461128554,3.746751269380271,3.789897365242166,3436892000,41.44322752239264,37,0,0
2019-02-18,3.853623867034912,4.098365182618481,3.796591798340146,3.944131028498044,2495028000,40.45233246497766,37,0,0
2019-02-25,3.770307540893554,3.940659552017303,3.767580005541957,3.843457229666729,1858572000,39.367640138415865,31,0,27
2019-03-04,4.185495853424072,4.2147858933207045,3.594234361084679,3.750613375614752,3080724000,46.99508127251976,53,0,32
2019-03-11,4.328967094421387,4.443893061335595,4.101845034020753,4.194679668292955,3241980000,49.365501395600965,53,0,26
2019-03-18,4.381093502044678,4.59208110705759,4.247302708277882,4.352052021316527,3275048000,50.23626396950264,40,0,39
2019-03-25,4.681935787200928,4.741012492657299,4.346589873384566,4.407155557440728,2645408000,55.04166089018109,43,0,20
2019-04-01,4.768317699432373,4.794132665644127,4.61020138646781,4.666547287024599,2248056000,56.34517914250494,35,0,0
2019-04-08,4.648923397064209,4.802323727419025,4.544918815812535,4.770799512127288,2032368000,54.01408736579241,31,0,0
2019-04-15,4.745233058929443,4.785941124958199,4.569244755378639,4.655625412753683,1325984000,55.609466515648336,41,0,23
2019-04-22,4.479636192321777,4.727360084267609,4.301661831005406,4.705020198354372,2477404000,50.41504668237205,34,0,27
2019-04-29,4.317052364349365,4.58885372823864,4.248791799731677,4.489317506981327,2128072000,47.490654874840345,34,0,0
2019-05-06,3.961103677749634,4.259216618505007,3.9072398152086056,4.248046674548265,2913860000,41.77707679216415,51,0,36
2019-05-13,3.7779173851013184,4.063619285261019,3.741925286505911,3.955643226196395,3062936000,39.16554991801358,36,0,35
2019-05-20,3.483527421951294,3.71561351195022,3.4487764584868,3.71561351195022,1937584000,35.34203560621398,34,0,27
2019-05-27,3.5068604946136475,3.6287368455911926,3.2914050189301456,3.4827830675315825,2416116000,35.876366435849945,37,0,19
2019-06-03,3.633126974105835,3.786205419461135,3.5126026684355827,3.5150877643030403,1902540000,38.82268329688426,35,0,33
2019-06-10,3.805091619491577,3.8545437455570073,3.5496296517418453,3.655243615053082,1892112000,42.68514599273531,34,0,0
2019-06-17,3.957672357559204,4.018804615728701,3.745450039852919,3.895794997336663,1963484000,45.9461103394266,31,0,0
