Date,Close,High,Low,Open,Volume,RSI_14
2016-11-10,53.58903503417969,54.34368375931374,51.459845478960894,54.33469792838064,201155200,62.645705484443525
2016-11-17,54.62940216064453,55.40723510136945,54.24048396516099,54.63844524531622,124527200,65.71358993786158
2016-11-24,54.502777099609375,55.5429078426398,54.38519974275656,54.5389563402913,86164300,65.01371383393001
2016-12-01,55.5067253112793,55.51577184603461,53.18226271402537,54.36710689929852,134326500,67.93006845037286
2016-12-08,56.69158935546875,57.388024415177206,55.02738175245923,55.44343279065078,134839900,71.00226154786341
2016-12-15,57.46939849853516,57.7045566183628,56.1850632972317,56.70965183796961,147585900,72.84152944845837
2016-12-22,56.971961975097656,57.97591011844428,56.80011229136169,57.7407519331248,60996900,69.79265263836787
2016-12-29,56.34788131713867,57.16189704404899,56.10367659906558,56.85438037502094,77864600,66.05699253029263
2017-01-05,57.15283966064453,57.18901889724997,56.10366595078004,56.2483794469599,105291900,68.40597599853251
2017-01-12,56.52876663208008,57.34278225167887,56.03131417576619,57.03526562319068,80724600,64.66938907675623
2017-01-19,57.596038818359375,57.975910532025935,56.25743783410547,56.293617078333504,120108400,67.89882340896276
2017-01-26,57.505592346191406,59.61298667780129,57.4061011528203,57.99400177715368,184966000,67.33708932703505
2017-02-02,57.28851318359375,57.71361061118597,56.754881490533634,57.20711162193231,134298800,65.92732928252201
2017-02-09,58.36483383178711,58.66330744712944,57.27043747601779,57.451330262566806,103848800,69.35329393918241
2017-02-16,58.56396865844727,59.36471649996299,58.28188837358848,58.909744715445726,81743700,69.95521023796883
2017-02-23,59.09174346923828,59.13723648682159,58.018006202180175,58.618568878601415,108118700,71.55005999668585
2017-03-02,59.137245178222656,59.21914372961994,57.89062315342123,58.86426620564552,101457700,71.68958772859406
2017-03-09,58.91884231567383,59.38291544996294,58.37287759773737,59.31921968190898,98599000,69.91712129412304
2017-03-16,59.17361831665039,59.60129282632762,58.34557343090026,58.91883527488112,131812600,70.82335894775916
2017-03-23,59.574005126953125,59.60130232258949,58.5548658551796,59.09173615786189,94199800,72.23872274522972
2017-03-30,59.65590286254883,60.37475917177769,59.31922815857515,59.52851130823678,91010000,72.53223947355069
2017-04-06,59.35563659667969,60.11088466774782,59.00985351269361,59.69231135657747,86064700,69.6256608375246
2017-04-13,59.182735443115234,59.92888895355639,59.04624250804156,59.41022135413167,76734200,67.93741366535419
2017-04-20,61.721458435058594,62.15822735067941,59.273708628254845,59.56489021944097,141025600,76.8235907041813
2017-04-27,62.8588981628418,63.43216006419959,61.49398292333647,62.012650436655775,159308300,79.55730052971839
2017-05-04,63.06819152832031,63.295677438542,62.258342243316605,62.81340841964306,100280500,80.02419875384491
2017-05-11,61.40300750732422,63.18649643013349,61.35750754274607,62.2037555107325,144538600,66.92704099428477
2017-05-18,62.93551254272461,63.03618064117487,61.4438051471356,61.68174856002826,98419700,71.54306633760021
2017-05-25,63.91472625732422,64.7383710765396,63.063634756598766,63.11854208384253,89191200,74.03660901753742
2017-06-01,66.24839782714844,66.70597759221071,63.557826574306006,64.280803440958,143503600,78.80354096551541
2017-06-08,64.30824279785156,66.36735128237493,62.34980239780716,66.35820471623069,172306700,67.67832342205281
2017-06-15,64.30824279785156,64.92140485298108,62.962964452936674,63.393083471396736,139615400,67.67832342205281
2017-06-22,63.87810516357422,65.6260553370047,62.95379255823344,64.55532091280045,121211300,65.30767380749327
2017-06-29,63.21921920776367,63.69509907015444,62.24914540109692,63.49376286533469,90421600,61.740102861665065
2017-07-06,65.11360168457031,65.23256990941381,62.34066943736424,62.4779377806017,88221300,67.27522461579878
2017-07-13,67.59368133544922,67.75841032499422,65.26002181391405,65.43390435346512,116793300,72.81927386472
2017-07-20,67.7675552368164,68.0695525273932,66.9256032964011,67.88652344327926,148743800,73.1625511665462
2017-07-27,66.12940216064453,68.10614229474395,65.37897193662647,67.50214088619782,127382500,64.85229944978059
2017-08-03,66.32160186767578,66.92560343216664,65.66268599214973,66.06535835655166,103757100,65.34959726087479
2017-08-10,67.40149688720703,67.81331585907142,65.23256641284321,65.79996780222572,103606600,68.08213960770854
2017-08-17,66.90496063232422,67.96300251247392,65.9665208008027,67.69619146309276,87584000,65.52349607152865
2017-08-24,68.09181213378906,68.27581637962021,66.28854385125814,66.923363412894,72838500,68.56456437859296
2017-08-31,67.53057098388672,68.96582335003501,67.1441579652022,68.11019051191352,87480800,65.61704006255302
2017-09-07,69.19586181640625,69.2234617554058,67.7146042560506,67.78820877292478,77861100,69.76969187320209
2017-09-14,68.94744110107422,69.89507624727368,68.14700793889708,69.00264096766863,115300500,68.44172991173316
2017-09-21,67.94459533691406,69.2234436510588,67.08896235514064,69.10384160690317,95031400,63.211220077569116
2017-09-28,68.71743774414062,69.01184875483082,67.44778455734803,67.6593957615842,68775800,65.40540287436093
2017-10-05,70.30908203125,70.50228856370809,68.96583160131931,69.20504269740066,75875000,69.44698368044315
2017-10-12,71.40391540527344,71.64312646563405,70.26307399474638,70.3734737000591,74717000,71.88051555536111
2017-10-19,72.34237670898438,72.99560096214587,71.16473258952067,71.3671414886746,96514400,73.80640387599928
2017-10-26,76.5285415649414,79.30704526507316,72.45278463727219,72.86679774176007,184338100,80.2908881427407
2017-11-02,77.79817962646484,78.11099526606124,76.47333362030884,76.68493780007486,97461200,81.76532641942353
2017-11-09,76.34452056884766,77.5313597467544,76.07770953046739,77.3841577713822,92957500,74.86010974477658
2017-11-16,76.84814453125,77.57862346387444,76.04369144111739,76.83889599792049,101147400,75.62804912704038
2017-11-23,77.06079864501953,78.65120749505604,76.5429937374031,76.75566764135286,74997900,75.9619479742354
2017-11-30,76.54300689697266,78.42005706435474,74.61972111722035,77.21800874293253,153996000,73.32768797507595
2017-12-07,78.91938018798828,79.56664355510591,75.82178431294552,76.32109934887123,116518300,77.23036670388646
2017-12-14,79.07657623291016,80.90739817563613,78.16116878882981,78.99336058097798,142726200,77.46525770019026
2017-12-21,79.25225067138672,79.61286588221695,78.52177171610995,79.56663732326373,56705700,77.74160537449012
2017-12-28,79.8440170288086,79.99196532467292,79.05806110707775,79.4279247921755,77856900,78.68963202802144
2018-01-04,81.20325469970703,82.04469468386463,80.0474351970042,80.06592520503999,105568600,80.72079870059164
2018-01-11,83.34844970703125,83.94947721819223,80.66694723347133,81.48989009867752,104301300,83.40858160331412
2018-01-18,84.9018783569336,86.39057446267277,82.90462589526372,83.03407711710517,141326600,85.03553651165404
2018-01-25,87.85153198242188,88.25837565603976,85.0035909942842,85.50290587307944,174516700,87.53500901240366
2018-02-01,82.85841369628906,88.83168981472546,78.82691350849808,87.64813142098214,255233400,67.10287034651282
2018-02-08,83.9679946899414,84.1344330235559,77.51390086830416,82.95087467543698,216216700,68.84329568357141
2018-02-15,84.994140625,86.86143112901449,84.18591580196085,84.73402196527697,116255000,70.40278717479538
2018-02-22,87.1122817993164,89.03531052060794,84.8733966435856,85.51440857991739,137958200,73.36621800122495
2018-03-01,87.19587707519531,87.85546574438985,84.40887910455247,87.31664443568366,142759500,73.47907905373023
2018-03-08,87.18657684326172,90.33588368492026,86.86142852834301,87.57675482116416,156418600,73.44179258529225
2018-03-15,85.91387939453125,88.60797235326335,85.5701470178919,86.88932464547442,157568700,68.33173195394835
2018-03-22,83.0432357788086,88.38498104101345,80.89724995023069,84.78975167818314,248140500,58.45247116903632
2018-03-29,85.77449035644531,86.17396026111463,81.29671488647112,83.77714083309877,167156700,63.81315644249306
2018-04-05,85.33786010742188,86.66632913840193,83.12684474362116,85.87668130045174,151015900,62.426463935009
2018-04-12,89.59268951416016,89.85280816889713,85.86740055472971,85.86740055472971,118207400,69.4038105660399
2018-04-19,85.75591278076172,90.1779509004325,83.87004556305395,89.59268396353396,145292800,58.80015193801338
2018-04-26,86.8707046508789,90.94900998382178,86.20182418929095,86.90786546404495,191205300,60.67989726666696
2018-05-03,90.05720520019531,90.08507404850204,85.88599274027932,86.35978442460289,128727800,65.52215988324765
2018-05-10,90.25228118896484,91.68294092624146,89.4997869548668,90.5402686968049,100599200,65.7998346424749
2018-05-17,92.05235290527344,92.11766444360754,89.41188749269344,90.27960199823151,91227400,68.33413661135324
2018-05-24,92.32292175292967,92.60283240606051,90.32624664130564,92.1176620081805,95842700,68.70946875479468
2018-05-31,95.6258316040039,95.7284650322512,92.00569332990112,92.64015128705556,134715400,72.92789165782982
2018-06-07,94.09567260742188,95.81244418423503,93.6571492394744,95.77512228925828,121706300,68.33184082553325
2018-06-14,95.04734802246094,95.6538091437521,92.761430367913,94.84208119193424,169850300,69.61445254527158
2018-06-21,91.00733184814452,95.59781679637864,90.78340766292912,95.2432695765858,155750200,58.73835484276016
2018-06-28,92.41620635986328,93.89038168231846,90.74608935938952,90.8580478972038,88938700,61.02517371755705
2018-07-05,95.14999389648438,95.64449653381747,92.3975629461313,92.83608630178092,95361700,65.07050977871924
2018-07-12,98.07966613769533,99.36723906720204,95.84973523890037,95.88705000344724,126153600,68.80702053932903
2018-07-19,103.40726470947266,103.7058327199657,96.9320625287776,97.90241034248572,182901300,74.20988846603841
2018-07-26,99.16199493408205,103.56587847296102,97.7437986492611,103.3232897374335,154329600,64.60692943223222
2018-08-02,102.1570053100586,102.39959404080795,97.81843338715072,98.34093273941266,96597500,67.7751268440013
2018-08-09,100.44957733154295,102.78214220974054,99.66583183088858,102.36227626061113,97104500,64.24444703507498
2018-08-16,100.27416229248048,101.960074885932,99.07529429083358,101.43557192166573,98242500,63.87628689045805
2018-08-23,104.91976928710938,104.9291374522328,100.09620039189814,100.35845184882425,95033500,68.95097614168945
2018-08-30,101.61351776123048,105.6316032327872,101.2482379134359,104.59195839035144,101528400,62.24865619785983
2018-09-06,104.6294403076172,104.7605660609282,100.43340191002954,101.38874770498371,109897000,65.53927880039177
2018-09-13,104.62003326416016,106.52137027227272,104.00187024909012,105.01341752373015,109813700,65.52009485947417
2018-09-20,106.75555419921876,107.9825195549694,104.83548747299524,105.16330182615566,164298700,67.82270824432311
2018-09-27,107.87012481689452,108.81610951979164,106.47456817803835,107.50484493924638,97057400,68.98680715348765
2018-10-04,99.43121337890624,107.48611403678753,99.08466269336486,107.34562012936172,181106100,53.27217149246339
2018-10-11,103.69281768798828,104.72309446675578,97.5954419293136,98.6725523940412,201872900,58.42284916971547
2018-10-18,95.83460998535156,103.83331658675031,95.15087672490992,103.1214859717101,199505500,47.9312321052168
2018-10-25,100.04000854492188,102.34408433423307,93.7646806985243,99.79649339390586,288745200,52.81476545111721
2018-11-01,104.86356353759766,105.125814966888,98.32598555034969,100.26478106924952,161228400,57.71369658114622
2018-11-08,98.316650390625,105.09775290108882,97.84834206802188,104.7137437923796,166174800,50.10925708903577
2018-11-15,96.9917221069336,102.41934219857824,93.45482869058218,98.76016522676622,208964300,48.71047157560704
2018-11-22,104.52644348144533,104.7239817904062,95.94759693646036,96.10750787561626,122072300,56.198708654021814
2018-11-29,102.08071899414062,106.68996792804263,101.78911583668972,103.78332346049244,141718600,53.4698271489772
2018-12-06,102.60750579833984,104.66755256768133,97.72546329136604,99.5409428859744,213518700,53.98807886324786
2018-12-13,97.53733825683594,104.2912981561604,95.3361833421333,103.0778421557083,252851200,48.400449591822905
2018-12-20,94.59305572509766,98.12054148067784,88.38468223061419,96.93531143401836,277146300,45.458172709182776
2018-12-27,95.11981201171876,96.33326772025366,90.67988304995316,93.40780623510778,156197900,46.08959752514288
2019-01-03,98.08289337158205,98.65669817399824,91.43240858660268,94.16033176294933,186091000,49.622617505928666
2019-01-10,99.12704467773438,99.95483254648336,95.2515184801832,97.09521673297031,148260400,50.84510612658538
2019-01-17,100.37811279296876,101.49750366835266,98.543823454613,98.76958048625218,124066200,52.3375159618872
2019-01-24,100.06768798828124,101.47868193317534,96.10749917748088,100.51920920838934,164829500,51.916318859383054
2019-01-31,99.73846435546876,100.90488408724548,96.27682535243638,97.6407905655542,170422400,51.44347059585326
2019-02-07,100.4721908569336,101.38463491653091,98.07350503523004,98.94832172181752,113587400,52.48219928173102
2019-02-14,100.7920150756836,102.21241783734382,99.39042958796408,100.0018546339799,88037800,52.95462469373658
2019-02-21,105.9647445678711,106.97555179084152,100.95794533180678,100.98628457614512,123600800,59.89889151611008
2019-02-28,105.56800079345705,106.98502093833564,104.67055758463545,105.84195888634736,116418400,59.17738498196029
2019-03-07,108.16586303710938,108.63820305037189,102.78118976885168,105.23735639634928,136295500,62.37338866602441
2019-03-14,111.01878356933594,112.18074306877082,108.0052594565191,108.20364137938144,182354100,65.56200689472203
2019-03-21,110.31028747558594,114.13624460292934,109.12943740015118,110.65982169255592,139377100,64.10902874459964
2019-03-28,113.33328247070312,113.76783448909391,109.70570682775276,110.94324276588478,107526700,67.42614473621879
2019-04-04,113.54109191894533,113.69223697167962,111.83121621174304,113.4560669708214,85144400,67.6475030289971
2019-04-11,115.03369140625,115.10926754322284,113.28603468094124,113.87173893147516,83119500,69.26315778810195
2019-04-18,118.09445190429688,118.8879796655132,114.58968987758492,115.43045452297028,98922200,72.31622783442677
2019-04-25,120.80567932128906,124.1026105991888,120.63563662804668,122.8650820695194,129001200,74.71234152930667
2019-05-02,118.56678771972656,122.26992434832589,117.34814966613489,120.9001484512856,140937800,69.3725806591124
2019-05-09,119.04859924316406,120.85294193940668,116.23345619789832,117.41430648371004,142084800,69.87161915930541
2019-05-16,121.05374908447266,123.69917086863823,119.24273487743368,120.18142802941706,110279400,71.92204230477572
2019-05-23,118.4652099609375,121.36662861129146,117.6118494067114,119.65990750283926,83618700,65.70532844641578
2019-05-30,119.30908966064452,119.3470176011016,112.84252411002294,118.76862916865764,135768700,66.71540126077076
2019-06-06,124.67578887939452,127.2832754190172,119.09102014468996,119.88749252211748,122827900,72.3024106996045
2019-06-13,128.65809631347656,128.88564945765052,124.74212198649938,125.14035445683176,99219200,75.57826652048004
2019-06-20,126.98934173583984,131.2276941857623,125.85153220193514,130.3269289075891,147384400,71.74878709571
2019-06-27,130.3363800048828,130.60186833251913,126.25921716185552,127.1884263085826,98081100,74.53572343027489
2019-07-04,130.7061767578125,131.39834176594837,128.35468789319174,128.89515561008568,79078300,74.83114386092066
2019-07-11,129.20806884765625,132.30859686088522,129.16065710955138,131.038043300649,100853300,71.2260803771315
2019-07-18,133.42747497558594,133.44644256754182,127.69100095776258,128.52540138741938,143222000,74.89459813822037
2019-07-25,129.20806884765625,134.33769482670598,128.0797360337035,133.15247371423985,109445700,65.85287831676833
2019-08-01,128.26939392089844,133.63607965330505,124.00259707101276,129.90025965207525,180209900,64.00173157881507
2019-08-08,127.03673553466795,132.15689941598575,126.74280301396874,129.52096882206018,129129400,61.55470038030102
2019-08-15,132.0356903076172,132.7016359769752,125.81396993933754,127.84982490250904,113020300,67.05578257621849
2019-08-22,128.962890625,132.4257473055587,126.33721287255808,131.91203310998506,118013600,61.253785047229506
2019-08-29,130.93209838867188,132.40665442304115,129.09601628582487,130.57058683639846,80974000,63.437135689861925
2019-09-05,129.49559020996094,133.5482826775509,127.96394176186642,132.34008433248104,126329700,60.74791271968605
2019-09-12,131.77882385253906,131.92151818299038,129.05800732766835,131.14143164950897,108900800,63.40343817150132
2019-09-19,132.5779266357422,135.44143717788867,129.4099822003167,133.4721830519905,143233900,64.31341365327987
2019-09-26,128.09713745117188,133.5292618331133,127.0792174594162,132.6540361573304,109203500,55.91740353363891
2019-10-03,131.512451171875,131.95005679522282,126.73674920044192,128.38255337871783,107634700,60.18407298172389
2019-10-10,133.5768280029297,134.88965922468222,131.52194280861255,131.75026822449448,96852200,62.54393718701854
2019-10-17,130.56114196777344,134.53771290425678,129.01046220680792,134.0905845623368,131087900,57.20959482927896
2019-10-24,137.57241821289062,138.58082998814834,131.92149160611598,132.6064532867072,137355200,64.73936091511348
2019-10-31,137.04917907714844,137.96246613999554,136.01222846048438,137.8482961845113,109471500,63.83655918871903
2019-11-07,140.14105224609375,140.3884084524127,136.7638126059105,136.8399210912233,84442800,66.78420164094962
2019-11-14,142.33865356445312,143.9654418359498,139.84616198915384,139.86519274239905,114382000,68.73484368858973
2019-11-21,145.4003448486328,145.57216073538706,141.75387455216378,142.61298311714668,96703300,71.26657416555554
2019-11-28,143.0425262451172,145.38122319870487,139.98788619530123,145.1903118369922,81036400,66.78172178410193
2019-12-05,144.8084716796875,145.29531239285555,142.68932210576403,143.23343476975114,86292700,68.38639944111975
2019-12-12,147.35720825195312,148.817701585356,144.1594022393678,144.76077242243556,122156500,70.5942766120415
2019-12-19,150.2304229736328,151.28999760840472,146.76532479075158,147.00396759528937,105143800,72.89262678657315
2019-12-26,150.53591918945312,152.30188225025285,149.34270484177895,150.40227976513782,67651200,73.13307674188276
2020-01-02,152.81735229492188,153.49510448810574,149.39998447964595,151.5668659247768,113932600,74.92209628084366
2020-01-09,155.76693725585938,156.49242076357814,153.71461479351214,154.48781521360016,108632700,77.04984629410995
2020-01-16,158.17247009277344,160.54935800256234,156.57833768301245,156.88380750710223,111893100,78.64145429075901
2020-01-23,160.40618896484375,161.08394114088054,152.92235187662158,158.6402404235513,136331400,80.02662672307612
2020-01-30,171.72738647460938,175.83204634656084,161.87621734752926,166.14315260719002,193466800,85.24841611334367
2020-02-06,176.3189239501953,182.0367984248211,171.8801573386687,172.7488209771386,197347600,86.76023154023021
2020-02-13,178.77212524414062,179.63123365203245,174.35245513421833,174.76292839797338,116235000,87.49748567247815
2020-02-20,162.88311767578125,179.23173363679348,156.24029434324817,178.94457707036955,278025500,63.020134395867984
2020-02-27,163.24684143066406,167.50628401745882,145.49117240373565,156.32644304333738,382709800,63.27341907688164
2020-03-05,147.05140686035156,163.55316262191238,143.57684259580768,158.93956767463743,312783700,47.63005096479854
2020-03-12,134.38787841796875,154.97680080270482,129.21911948088817,139.07806262902596,436512700,39.42271361326743
2020-03-19,140.62869262695312,147.72139028792844,126.8453252111023,136.65640687044683,407919000,44.498433927113986
2020-03-26,145.59645080566406,157.7239030291253,142.01659725485607,142.04531144706303,320927800,48.217826509222306
2020-04-02,158.05894470214844,162.7204009255255,143.92140930869803,145.35717755215856,269072900,56.1557765357077
