Date,Close,High,Low,Open,Volume,RSI_14,Google stock,sell Google stock,buy Google stock
2020-08-31,77.56928253173828,85.1796404169094,76.12696284739467,85.1796404169094,202040000,56.722639304179424,31,33,25
2020-09-07,75.77273559570312,78.92047529222926,74.59994764202825,77.75262108791871,151102000,53.89338277474977,31,19,26
2020-09-14,70.50716400146484,75.14490416882964,70.07571554957205,74.53220692407594,222262000,46.56268157934914,33,29,26
2020-09-21,73.21693420410156,74.22082690274875,70.24012684996221,70.2989137360221,149218000,50.30863701806946,29,24,26
2020-09-28,72.75309753417969,74.68366091208456,71.54294525170684,73.94780239043064,143370000,49.66683403961483,26,18,22
2020-10-05,78.123291015625,79.40767749360923,72.99222967721029,72.99222967721029,172720000,56.574255918462526,25,21,22
2020-10-12,79.3802719116211,80.64672508348846,76.01038425552971,77.08053653958092,187836000,58.02624381569834,27,31,22
2020-10-19,75.55950164794922,81.82398709655189,75.45986120087042,79.36731450960677,154514000,52.3017287454432,29,23,20
2020-10-26,87.14337921142578,88.2511541967473,75.83949790945029,75.84547314372466,282004000,63.92256970646763,26,20,21
2020-11-02,87.32173919677734,90.57754248511758,85.55757788449397,88.73117989012339,197902000,64.06772996272522,29,26,23
2020-11-09,87.02630615234375,89.63144767580776,86.91520935810554,87.06865733892518,126296000,63.61117624720982,28,20,27
2020-11-16,88.25439453125,88.60862102244772,85.57850819888996,86.60780694188715,166976000,64.73613773982393,25,34,27
2020-11-23,91.07027435302734,91.45389809026554,87.43583418067284,88.33709871445552,113352000,67.2371749832985,29,28,30
2020-11-30,88.88712310791016,92.02933645958672,88.07405024027894,90.8739875406416,130606000,63.478201291325895,29,43,31
2020-12-07,87.83440399169922,89.54774547022316,86.70446129985758,88.17318306352053,143590000,61.68731078242465,30,30,29
2020-12-14,86.30888366699219,88.27202940070904,84.64585281673816,88.10891158687699,188800000,59.0858454138004,24,16,24
2020-12-21,86.66460418701172,89.3011346185675,85.97109687580982,86.43941538587583,86906000,59.51458776027487,25,13,28
2020-12-28,86.453857421875,87.71731530587766,84.64584743378701,86.46033439295888,133224000,59.1193222440043,31,35,37
2021-01-04,87.40594482421875,90.16801603076314,85.95665394867979,86.69150897943855,159528000,60.39891898095645,38,39,39
2021-01-11,94.0072250366211,94.84471573719306,85.76932270934776,87.36708218597404,134932000,67.90101151132072,32,43,35
2021-01-18,91.2117691040039,96.39663845947416,90.12616928908407,94.56024203018968,186494000,62.50126527945652,51,66,69
2021-01-25,103.1329345703125,105.44611811825736,90.18595465500948,91.86691126367468,227596000,72.5327131068631,54,51,57
2021-02-01,104.39390563964844,105.7972191898258,101.763859652338,103.07415415226524,133094000,73.34497701435357,39,36,39
2021-02-08,106.03450775146484,107.24865111257846,103.49413596539608,104.59966841311412,80122000,74.40547838919585,34,29,33
2021-02-15,104.38343811035156,106.2549636378466,99.74261188254474,105.14171512555764,137244000,71.32973842947179,37,38,34
2021-02-22,100.97269439697266,104.8417878386718,100.14018309552591,103.00239634387448,158704000,65.32248722641114,32,43,29
2021-03-01,102.38363647460938,106.05942465324888,100.65185221933602,100.80630368074316,178530000,66.57649974549093,34,39,29
2021-03-08,104.17967987060548,105.90448539577758,101.80969341705595,103.33172866211862,141072000,68.15514840445283,28,30,24
2021-03-15,101.88690948486328,103.53847647621345,100.5228151325586,102.68106072743596,163042000,63.99950214075581,27,20,25
2021-03-22,103.06119537353516,104.29162236380512,100.17655586406428,101.87445753467992,132774000,65.17083657239553,25,21,20
2021-03-29,112.08129119873048,112.34633772245309,104.46913831284108,104.52194996350224,130136000,72.55709472179149,27,24,20
2021-04-05,112.33834838867188,114.04223279272016,111.52253126668036,113.4902154186691,122902000,72.73455344063306,28,24,28
2021-04-12,114.25396728515624,115.50746652625104,112.52418257654652,113.44138863902836,120460000,74.07970504678605,26,24,26
2021-04-19,118.56947326660156,122.17989867469112,112.4185771887639,114.25099013476247,162300000,76.85051789513639,33,24,28
2021-04-26,117.41510772705078,121.3898243814228,115.17117162782156,120.08501872713244,169410000,74.55469406149152,27,22,28
2021-05-03,111.55318450927734,120.38794150539032,111.10330103100608,117.11120946323436,136940000,64.08509087923,28,37,26
2021-05-10,115.022216796875,116.73805178247252,111.7345302139249,112.64973697883632,109788000,67.03532777900767,25,32,22
2021-05-17,121.2408676147461,121.7098855106279,115.63899406957847,115.98525358594298,108602000,71.54740491082782,23,24,17
2021-05-24,120.63056182861328,121.662848174075,119.67000870323976,121.41075562306348,99394000,70.52712361639095,26,23,23
2021-05-31,124.12400817871094,124.80157391402396,118.71494623195004,119.32226115147888,113330000,72.90861250995832,25,20,22
2021-06-07,125.2464828491211,126.40780695226675,123.70546527332668,124.25404654856952,127522000,73.64547819637373,24,33,20
2021-06-14,126.0087432861328,127.33846105569586,124.15689187699112,125.07360386097362,145996000,74.15948603954912,23,24,19
2021-06-21,124.86734008789062,127.07889142635746,124.31083746449976,126.5986148535204,125484000,71.89821256635987,22,15,16
2021-06-28,129.61178588867188,130.17216555365698,124.40275000669862,124.40275000669862,76310000,75.27329040327591,22,12,13
2021-07-05,131.609619140625,132.51984653699003,127.58158125466127,127.79083609716504,86360000,76.55044336664727,22,17,19
2021-07-12,132.12574768066406,132.14244184652964,128.07680429192988,132.02561309378734,90978000,76.88264219987082,25,21,16
2021-07-19,135.89321899414062,139.50972577790603,131.92596747498266,132.1750724099461,159890000,79.19909022411841,29,20,21
2021-07-26,135.54150390625,136.6604845167281,133.70310802686157,135.89233991297286,98970000,78.40918131367962,23,12,15
2021-08-02,137.196533203125,138.3506352597222,135.1145213554133,135.54148453342538,69038000,79.44793289867982,22,14,14
2021-08-09,136.0810546875,138.49287522886837,135.67825090255226,137.2199526272984,81472000,76.76717045864147,22,20,18
2021-08-16,142.43820190429688,142.79990884601634,134.87139607180683,134.98249286134632,82914000,80.75304405809979,23,22,15
2021-08-23,145.31983947753906,146.2948365345473,141.51153232383922,142.10788502343587,98980000,82.24040460139335,26,19,19
2021-08-30,144.36477661132812,145.80111345786213,142.99121773493638,145.42695432314892,71604000,80.03290778932643,20,15,14
2021-09-06,144.68612670898438,145.4962195312585,141.23403749886228,144.36478679796988,107434000,80.22524228276107,22,24,21
2021-09-13,140.4339141845703,144.68014691998687,136.56231192741996,144.6014349887375,155448000,70.54218558122483,23,21,17
2021-09-20,134.03936767578125,142.391862928588,133.76934183517906,141.10248953971265,119594000,59.00789182218123,27,22,20
2021-09-27,136.86224365234375,137.3584617876865,130.69689638531483,133.84408126521404,139102000,61.9645264263096,26,14,17
2021-10-04,137.4062957763672,140.25970624834935,135.76220905117327,138.36586077350444,92674000,62.525530851027895,22,26,17
2021-10-11,141.9051055908203,143.7313074279956,138.84012976865026,139.45092641182364,92496000,66.87622976372566,25,25,21
2021-10-18,145.90325927734375,148.5841173864053,136.2589116087663,141.68291926579067,146222000,70.18869316068587,33,32,24
2021-10-25,146.2644500732422,148.0809365561416,143.0654494165123,146.77163040768227,132680000,70.47593608232725,29,30,24
2021-11-01,146.10105895996094,150.49376878463016,144.8047066840986,146.67299383864352,103080000,70.14666635974822,29,30,22
2021-11-08,148.5283203125,149.93826280217766,145.92965584800234,146.58031783654758,78304000,72.22287516179644,27,28,23
2021-11-15,146.19223022460938,151.3063624761439,144.37077179346383,148.61203318913806,105622000,67.36683712357325,22,17,21
2021-11-22,141.11097717285156,146.336205951362,140.9934034056608,144.49632017413578,113334000,58.20042493344429,29,26,21
2021-11-29,148.1880340576172,148.62246244514031,140.14343839106414,141.31622627123016,112358000,65.28531342557764,27,30,20
2021-12-06,146.84088134765625,149.06937006916723,141.7332267357142,147.6454854176453,116376000,63.093056037181015,25,29,21
2021-12-13,146.42288208007812,148.0196379428812,139.7478614706478,147.54683424585312,129054000,62.39296415387506,22,18,20
2021-12-20,145.97998046875,148.04067615575218,144.98356070600698,146.56287751562564,62720000,61.61284460343073,23,21,21
2021-12-27,137.16067504882812,146.5359854526973,137.03113561072124,145.92567529013297,128060000,48.58578090697334,31,30,24
2022-01-03,141.14085388183594,142.30293809752862,132.66382111798296,137.00521643602897,129698000,53.3768234018132,29,32,19
2022-01-10,135.16632080078125,142.6728570391112,135.01487217956986,141.33267129819166,98570000,46.388916984793006,29,39,24
2022-01-17,128.7772979736328,137.4182473955142,124.1957070316224,136.02525752860046,194636000,40.31126368897769,38,36,29
2022-01-24,147.50648498535156,151.55544351956087,128.23373975584826,130.8906815927262,235776000,57.77566426568885,100,60,86
2022-01-31,140.9465789794922,148.5838415076688,136.38297427378052,144.77481927282875,213648000,52.03311774049563,51,41,52
2022-02-07,136.99525451660156,140.92463226128572,132.811283149641,139.00054609233504,150806000,48.88149779804899,42,34,33
2022-02-14,127.12821197509766,136.34957222088713,127.04700656362324,135.66254190291403,128164000,42.0346534760897,43,33,31
2022-02-21,134.26905822753906,135.6236880281546,124.31782176095967,124.55247515760824,147684000,47.73977131936529,40,39,31
2022-02-28,133.38673400878906,136.22434720099724,125.41014515437584,135.4916739361081,150912000,47.1226239955794,46,28,43
2022-03-07,133.2118682861328,133.71953517738788,125.96041918116534,130.9918329124697,143470000,46.99296503561736,41,30,29
2022-03-14,138.00762939453125,140.99340715756864,132.24383871669335,132.84368844647662,151604000,50.97689266982348,38,36,28
2022-03-21,142.1337890625,143.64635950232025,137.5451742225483,138.77386783110038,113312000,54.16853928740995,40,33,36
2022-03-28,136.6848602294922,143.52802352025336,135.92968492374146,141.93848965577016,114902000,49.57810594953526,35,35,32
2022-04-04,129.81954956054688,137.20851285670628,127.1192527316328,136.1288806582611,102616000,44.46527656369192,35,30,30
2022-04-11,127.7863540649414,131.45117988438113,126.12527682906652,130.18175419615108,83732000,43.0493472667223,43,40,31
2022-04-18,114.60870361328124,129.84096802483248,112.7192446989998,128.88690701478473,222722000,35.22106345338858,65,53,45
2022-04-25,122.13614654541016,122.70211374814131,112.99349825823592,116.69569567923112,155212000,41.738486686175456,45,41,38
2022-05-02,113.55299377441406,120.7992124894066,112.14853996439317,119.79008202619,180580000,37.14891367464969,53,40,38
2022-05-09,111.9985809326172,117.66222909036232,109.71927220083364,111.53724112767294,144042000,36.36895670458618,43,28,28
2022-05-16,105.4605712890625,113.1808328068479,101.84207262989035,111.44058755368668,196622000,33.210573875294315,41,27,30
2022-05-23,113.72836303710938,116.97868532399976,105.11032647600764,105.67081259029848,140144000,40.27415424400786,37,34,26
2022-05-30,116.81825256347656,118.9710169145142,112.90232281128252,113.77917701868375,125268000,42.712606994856095,42,29,33
2022-06-06,109.99528503417967,117.92628415007198,105.9712380577002,115.92497579348486,149894000,38.93269618224219,43,28,31
2022-06-13,111.63288879394533,113.36217943547064,105.25037287860204,107.7622976069982,141762000,40.298323530086144,36,35,24
2022-06-20,111.85459899902344,118.82306059447792,110.63149278799214,112.54561284299434,143532000,40.49234858278351,34,25,25
2022-06-27,114.80101013183594,115.93543045167957,105.86909881406822,110.10388283612096,134324000,43.13714525144273,34,19,27
2022-07-04,111.78534698486328,120.00381876711891,111.42265175107768,115.59267387338028,151912000,41.12261245948584,47,31,59
2022-07-11,114.28933715820312,115.9135061431887,108.9086768311934,110.42920667248325,157822400,43.48275586453735,61,46,52
2022-07-18,113.19328308105467,114.79751950091442,104.3849360621215,114.67794639310792,178114200,42.67633633886776,56,34,30
2022-07-25,118.35474395751952,118.99245202851851,111.45055023431,112.3961577437326,120710000,47.60427370777705,45,39,26
2022-08-01,120.21804809570312,121.34399971146232,116.1426872384118,117.87646313081508,84355800,49.2987885189286,42,31,30
2022-08-08,119.88922882080078,122.81870543587286,119.1219889274665,121.64292977966733,81533100,48.99763852686967,39,35,28
2022-08-15,114.28933715820312,121.25431637181558,113.37263285381708,119.79954451431276,85596900,44.06123845261218,35,31,27
2022-08-22,108.75921630859376,117.3583159412632,108.41047091947354,114.73773475778356,113405700,39.79714425241082,35,21,26
2022-08-29,110.08445739746094,111.27517869541244,106.12866977102136,108.80903373087374,86954800,41.26410546753062,27,29,22
2022-09-05,105.490966796875,112.23672548735289,104.12586893627277,108.78911389702348,118257300,37.82378319320727,37,43,28
2022-09-12,99.65194702148438,105.82974678373206,99.6320143681807,104.634046056226,161372100,33.949095543990055,37,28,26
2022-09-19,100.37932586669922,101.31596288657498,96.99149711594822,99.0939434464696,118209600,34.844518236819255,37,44,30
2022-09-26,101.8540267944336,102.3721617130739,95.68618618598612,98.94448298512266,114095700,36.71761468009151,32,31,25
2022-10-03,97.94806671142578,103.35862638205349,96.90182290910744,101.1366069436957,96897100,33.9349260317381,32,38,25
2022-10-10,99.9309310913086,103.84686075628218,94.92890001692558,95.5865406578287,121932800,36.563262086122485,32,32,21
2022-10-17,94.48052215576172,104.72371616076632,94.23141721360857,100.4590407674372,180209100,32.71093872287376,54,41,31
2022-10-24,86.75827026367188,96.51322085845644,86.69848750931467,93.9723473691604,206376300,28.180627684409004,43,42,35
2022-10-31,87.08708953857422,90.08132821480687,83.15122688039598,86.0358663756906,172499500,28.633864500580245,41,30,26
2022-11-07,98.63558959960938,100.06047015595352,91.32187223350572,92.00939669630154,153601600,42.38585831365192,37,34,23
2022-11-14,98.46619415283205,99.12383480184576,94.071987242171,96.83206645792872,101923300,42.2572303624821,26,21,19
2022-11-21,101.08678436279295,101.08678436279295,94.05206309837033,98.11247069006454,88650400,45.03613533950909,30,28,22
2022-11-28,94.80934143066406,102.2226992558086,94.6847889609974,101.03696491399616,108074000,40.06241305303296,28,31,21
2022-12-05,94.96876525878906,99.4426954719215,91.57097781718086,95.3474096343786,136100800,40.2429079862955,30,19,24
2022-12-12,89.9268798828125,93.69334521448016,87.72479321012,93.20510167943269,142118000,36.49942235832049,28,23,19
2022-12-19,86.15045166015625,89.77741898356007,86.06077753062657,88.6116096871973,74821600,33.9518681165999,27,33,20
2022-12-26,88.39240264892578,91.2222389333538,86.67855931642545,86.71841702207429,85256000,36.77328729305233,28,30,22
2023-01-02,91.92969512939452,92.1190097266196,85.26364407137198,87.75469363241719,121599800,41.05193169149146,32,33,26
2023-01-09,91.45140075683594,93.25292627403984,90.2457338069419,92.0691837204679,83962300,40.65135141456997,32,34,24
2023-01-16,96.3836898803711,101.03696848718158,91.05283790844898,91.062804234957,172596600,46.453935713396845,41,48,26
2023-01-23,101.06685638427734,101.82413752913632,96.47336069053772,97.92813262534612,126627000,51.320602120755126,49,36,31
2023-01-30,99.64197540283205,108.43039732927863,98.10250870735732,106.40766644493384,216303800,49.83646201701205,65,54,36
2023-02-06,96.75235748291016,100.24979298020172,92.31829257765747,100.18004390086335,269718100,46.87586711236009,42,27,29
2023-02-13,91.4713363647461,97.52956268530734,90.54466569038796,95.19794411232331,124995500,41.96881513724734,34,20,21
2023-02-20,90.18595123291016,91.80014631840272,88.54185716998917,91.80014631840272,143314400,40.84797939103122,34,32,25
2023-02-27,94.3111343383789,95.95522850696852,89.44860091360091,89.53828264749181,131356000,45.84644679203476,32,39,21
2023-03-06,96.20433044433594,96.90182123242651,89.6179952516314,94.151700578379,159468800,48.01745695668288,35,25,23
2023-03-13,103.84687042236328,107.12509240242936,95.52676680105635,96.2242576044408,222133400,55.73262619754843,38,28,21
2023-03-20,101.53517150878906,106.71754691088763,99.9209688173677,105.51088408338263,133077200,53.162403379470106,32,39,19
2023-03-27,104.57424926757812,106.1585606162799,99.93093720582196,101.07682143376208,116079100,56.0330692306082,29,33,20
2023-04-03,104.84329223632812,109.23749958716397,104.4397434349542,105.39131856332394,95908600,56.28848541549352,31,27,18
2023-04-10,104.6439971923828,109.1876763519898,103.4283715018058,106.088810368933,105826200,56.02883239927755,33,29,22
2023-04-17,104.07604217529295,107.05534276794978,102.90026653990267,104.27533069099954,134781500,55.24669645038755,43,32,25
2023-04-24,105.74006652832033,108.75921715224828,104.04614839332906,104.8532535596444,120578800,57.13471731141415,31,40,20
2023-05-01,111.87801361083984,113.10361330628416,104.32514972372964,105.77992931744006,130067800,63.28716290677976,37,36,20
2023-05-08,121.04507446289062,121.84220570090528,114.51852206559904,115.4451927363246,169525200,70.17282710660957,36,32,20
2023-05-15,121.20450592041016,126.5951407788758,120.31769289152926,121.1247905105584,134591800,70.27723795920036,36,31,21
2023-05-22,122.92831420898438,125.92753235169369,122.45002935716586,124.7617230031158,127746900,71.44128838236513,32,34,18
2023-05-29,122.49984741210938,129.08618261694178,122.19095211788954,123.0578400436093,120682000,70.70012204923589,35,44,22
2023-06-05,123.93468475341795,125.40938931625736,121.5731748305859,122.14611314131264,111322500,71.7568183941963,33,34,23
2023-06-12,120.82585906982422,126.2463772532089,120.42728965582025,123.43647390749577,126513900,66.1870657774973,26,30,16
2023-06-19,120.6465072631836,123.49128144199068,116.4914386575595,120.22801278536812,120484600,65.8694145025087,28,23,19
2023-06-26,122.19094848632812,122.92830455841504,118.78319484166852,119.66004146540526,74101900,67.32373522912877,26,35,19
2023-07-03,119.19172668457033,121.31409789874029,115.41529512725944,120.20807142882776,112021200,61.815229285805664,32,31,18
2023-07-10,122.34042358398438,126.824312748355,120.6265802870477,121.10486514282906,116079000,65.04847495576763,31,23,17
2023-07-17,129.19578552246094,130.89965474223388,118.26007293099303,121.6827798645234,184353600,70.83807899324407,43,27,16
2023-07-24,128.17942810058594,133.58999491446357,127.3922556345436,131.32811796475528,126144600,69.01286599443948,32,28,19
2023-07-31,129.6840362548828,131.99573758454153,127.3175467340332,127.9104101538199,87729800,70.23552847481716,28,33,19
2023-08-07,128.6477508544922,132.1720899638311,128.0000841171631,131.49751186622518,82891000,68.23845067159203,26,25,18
2023-08-14,132.7330780029297,133.58999957295524,126.545304832698,129.98294983653412,111202500,71.65962965253075,27,25,19
2023-08-21,136.43975830078125,136.80345700763564,127.58158673211908,134.24465772797484,108650700,74.35837908612187,28,45,22
2023-08-28,134.8853302001953,138.08384413358206,134.20777210080212,136.5593232057893,78358100,71.29239131949382,24,27,17
2023-09-04,137.00770568847656,137.76897786352782,133.48038671912624,134.11809470470996,83575300,72.93339856025918,27,27,19
2023-09-11,134.10812377929688,139.42900132850903,134.0383823064563,137.89452168027796,121198400,67.27534256513573,26,29,19
2023-09-18,130.98934936523438,132.71315130636933,127.73105246735348,131.91601245129496,93184400,61.72833665140567,26,30,18
2023-09-25,135.78213500976562,136.08106400073913,130.2221105126348,130.2221105126348,103112700,66.32366230197124,25,17,14
2023-10-02,141.1926727294922,141.71081524636418,133.9736166494736,135.6426227384019,93042500,70.61335402796041,25,15,16
2023-10-09,138.78135681152344,141.87026445756408,137.47604922827517,141.65105087214647,90686300,66.54503278765283,25,27,14
2023-10-16,126.21649169921876,140.50017593434364,125.63856640236033,139.299488275029,152897100,50.28687181719536,42,41,21
2023-10-23,127.11326599121094,127.28265552259651,121.02514076860352,124.02436631608388,143100700,51.203212585616846,29,22,15
2023-10-30,132.78289794921875,133.06189427872388,127.6513420270781,129.09614770576394,93287400,56.64433136695288,27,26,16
2023-11-06,135.8917236328125,136.74864518349264,130.40144135185935,132.88253187984392,93417500,59.32272853239666,28,22,16
2023-11-13,139.51870727539062,140.59484250411552,134.99495278403822,136.46966506275,97704300,62.25260921734533,25,24,16
2023-11-20,135.91165161132812,139.17692725100054,135.80703179182288,139.04040910547843,64776600,57.79425355883934,26,37,21
2023-11-27,130.9594268798828,136.46964151446744,128.93669621322755,135.91163374077183,113884700,52.26046449294712,34,30,22
2023-12-04,133.4903564453125,139.4987663809597,132.3544385272339,136.11094527908568,137911700,54.650345733128994,32,31,26
2023-12-11,139.15997314453125,142.56573480722585,130.59075800041958,134.28748162300286,168056600,59.53702931212472,30,30,17
2023-12-18,140.93362426757812,143.42966082618182,139.9700910282843,140.26602480086277,65054700,60.95448841813332,24,28,19
2023-12-25,139.85748291015625,141.76064836591428,137.2468679149058,141.34215387688508,66111400,59.59048486902541,24,23,18
2024-01-01,143.28517150878906,144.00756674748428,136.36005688027257,139.3493163058906,87553400,62.471143911080055,30,26,20
2024-01-08,142.37841796875,146.13492469659104,140.0069340901008,144.37624443983853,68549700,61.22769285230437,27,34,22
2024-01-15,149.8117218017578,151.0273551642729,142.83678325808864,142.92645739036612,101235500,67.02256001619048,35,33,27
2024-01-22,141.29232788085938,154.64434685460026,141.04322293579585,151.19674292925035,132386400,56.58427614517899,48,46,33
2024-01-29,146.1548309326172,146.47369252727088,137.67530495436517,143.17554582887988,139852000,60.37731955949171,35,50,29
2024-02-05,146.61318969726562,150.15546953176664,144.59045898264793,146.44380017779332,92145400,60.72564100151087,35,27,29
2024-02-12,143.32501220703125,144.2417165462387,140.29590287765689,143.9428027866179,83699200,56.863698060212144,32,48,26
2024-02-19,136.93797302246094,145.67657938550093,136.150808028866,145.59686397280672,124049800,50.187105068648805,46,47,39
2024-02-26,132.08538818359375,139.49875291397294,131.0790097967825,137.85466655057837,159201300,45.78831991631601,41,60,37
2024-03-04,140.26602172851562,141.6809360424644,132.18505641414296,133.41064853042258,111772800,53.2305242853012,33,44,25
2024-03-11,149.14410400390625,152.38246825919208,140.62472712640465,141.79053643380846,160298900,59.69694045078678,40,41,27
2024-03-18,151.39602661132812,152.6515100838957,147.48008889720057,149.78183140314704,90119600,61.16369691394111,29,28,22
2024-03-25,155.81016540527344,156.43791476936073,150.78821610505562,151.45581557288426,80439700,63.9344022195381,31,37,21
2024-04-01,157.09555053710938,159.31756245120238,150.54009464806657,154.52478560864392,94993400,64.7236405774905,32,39,23
2024-04-08,156.31834411621094,161.1210796775979,154.49489404573325,157.77310851943815,87601800,63.81431181001928,30,35,22
2024-04-15,160.52322387695312,160.81217890754945,153.35896361717334,156.36316848171217,86925000,66.55226833953294,49,58,28
2024-04-22,164.9772186279297,175.7883633553459,152.221051558612,152.81092728303884,183257200,69.20982578446396,36,24,24
2024-04-29,170.54721069335938,172.84893791874765,164.38932863707896,166.07328047325555,90628400,72.18606592957262,31,36,21
2024-05-06,173.25746154785156,173.42286758223202,165.16652328021078,170.53722483168784,90014500,73.52697400760229,36,39,22
2024-05-13,177.3627166748047,179.30573215934297,173.42686167706637,173.97489558402816,82184200,75.45706765753482,31,42,21
2024-05-20,176.76486206054688,179.26588542726822,173.91510089495816,178.13992621582284,57008100,74.60401252779337,28,40,19
2024-05-27,176.43606567382812,177.33283743447652,170.357898660936,176.0574212750762,96972500,74.10781191124401,31,27,22
2024-06-03,178.91712951660156,181.42811156677203,173.7556824623078,176.79475056432517,79097100,75.43550745298501,31,34,23
2024-06-10,176.01834106445312,179.47985349813683,175.1903696963065,177.4049400493105,59231700,70.86341416977747,29,36,20
2024-06-17,184.91650390625,185.47513148060867,176.02831299732952,176.2777013945582,126972900,75.72676348360956,32,40,19
2024-06-24,186.9315795898437,187.1610126694522,182.2829758847909,185.19085332539592,67838600,76.67621234668445,26,27,17
2024-07-01,192.18869018554688,192.83709397055367,186.8617573387338,186.8617573387338,48652400,78.98562146738833,30,30,19
2024-07-08,182.17323303222656,191.9392912718902,181.1756794351228,190.8719016166884,73223800,65.64919307608744,34,30,24
2024-07-15,173.94342041015625,184.76688331068684,173.1453896887478,183.0909853085164,103690300,57.115289465420815,49,42,23
2024-07-22,172.72640991210938,175.47966775180512,165.45924307692522,173.8237250252433,97218500,55.95688314765979,36,36,19
2024-07-29,160.3567352294922,175.250202616668,156.21689403221347,171.5592574783837,126474100,45.79114966549281,49,60,29
2024-08-05,161.6336212158203,166.292195065136,159.13973702101785,161.9468484433633,76951300,46.86427473931216,35,34,22
2024-08-12,167.2199249267578,169.99312288433995,161.09494606211408,161.8131859151602,76238500,51.397390780111365,32,25,17
2024-08-19,164.09756469726562,169.00552650783663,162.88054810611015,168.6264512747509,74322600,48.88697016574906,28,32,18
2024-08-26,157.4239501953125,167.21993503683962,157.05486018959846,165.65376838936646,79576400,43.94625226709245,28,27,17
2024-09-02,151.77777099609375,160.62108895597478,147.8374374023017,157.3940025182046,106589600,40.24079575595573,33,35,25
2024-09-09,160.6277618408203,161.4468399030182,153.32604823641,154.63456125828964,80736900,47.68651079255744,31,31,21
2024-09-16,162.8052978515625,166.42119062665435,161.8463790606971,164.6332258418236,111941300,49.35843256043672,30,47,21
2024-09-23,167.1204071044922,170.24686516370937,163.31472691591696,164.84299194847085,77283400,52.59188227040553,29,27,19
2024-09-30,162.87521362304688,169.70745869476943,160.9374096441174,165.63209567203828,67851400,49.25961116817076,32,42,20
2024-10-07,166.55105590820312,168.89838374597187,161.45682912581506,161.92629774166838,58626100,52.09028151481249,29,34,19
2024-10-14,164.29360961914062,167.73969708585392,163.4475693041026,167.19033253028218,64301600,50.236740510784166,29,32,20
2024-10-21,175.94039916992188,183.5817241640108,162.58555480765875,164.4034844748971,126803500,58.45117586733805,50,37,26
