Date,Close,High,Low,Open,Volume
2017-10-05,49.28541564941406,49.35815234834441,47.58801188245997,47.60345930848699,118816000
2017-10-12,49.46277618408203,49.68198975634399,49.02385490437304,49.1957379279839,113810000
2017-10-19,48.49225997924805,49.372595942894726,47.854054035895736,49.123491015028414,127974000
2017-10-26,51.09142303466797,52.23182234125461,48.43596354932277,48.82456663478018,239980000
2017-11-02,51.80635452270508,51.98929856455612,50.46916015139667,50.905093795107724,109032000
2017-11-09,50.86274337768555,51.51440119094554,50.52595227314931,51.51440119094554,93284000
2017-11-16,51.612548828125,51.799176069938056,50.69285309497674,50.94295389655754,106472000
2017-11-23,50.90011215209961,52.92857507106547,50.60068904004584,51.608067224704165,114574000
2017-11-30,50.736698150634766,51.24038914649359,49.23708909927264,50.93548493317416,177586000
2017-12-07,51.84421920776367,52.32748342166936,50.721304595016605,50.83883274897259,130080000
2017-12-14,53.056861877441406,53.73143619164317,51.96876865470628,52.062931810859794,179930000
2017-12-21,52.2806510925293,53.27507915865926,52.214889300723954,53.05686525739616,75666000
2017-12-28,53.93022537231445,54.12004170065094,52.051473999494974,52.3917544905372,87848000
2018-01-04,54.93312072753906,55.36456914846674,54.006050931438,54.205236817911846,105532000
2018-01-11,56.3963623046875,56.79144238360522,54.78266125731509,55.11695890846705,109534000
2018-01-18,58.00358963012695,58.781791709293806,55.67495482612728,56.36796420061212,146882000
2018-01-25,58.28756713867188,59.13203271578542,57.69818173075058,58.41660103185256,159464000
2018-02-01,52.24129104614258,58.48983910214577,50.97369374243444,57.92237809446664,337710000
2018-02-08,53.29351425170898,53.39415058495285,49.45032078670147,52.58157187033558,224872000
2018-02-15,55.36806106567383,56.49551032691691,53.02647222539912,53.760335204533554,129178000
2018-02-22,55.03874206542969,56.99720506053941,54.93212669766251,55.60969246569138,155880000
2018-03-01,55.28335952758789,55.411899288162,52.21812506793237,55.19517920687468,176300000
2018-03-08,57.26872253417969,58.64179103337506,55.44079124161792,55.56633957588349,177080000
2018-03-15,54.34872055053711,57.84615619362481,53.97905041463345,57.29214702547684,220082000
2018-03-22,50.04817581176758,53.95115209968073,48.85645854766461,53.90033599595728,279068000
2018-03-29,51.073490142822266,51.96329458348979,49.34121561164263,50.40040959541833,203340000
2018-04-05,50.815914154052734,51.952827949230986,49.97194649233348,51.88009125259323,166388000
2018-04-12,53.412086486816406,53.70104913801682,50.88890302224098,51.06850595602161,149112000
2018-04-19,50.87619400024414,54.51237879407084,50.34859068662192,53.27856511301857,262602000
2018-04-26,51.03562545776367,52.2871253923882,50.23001789229995,51.291203568463736,168032000
2018-05-03,53.94417572021485,54.07769484855773,50.13436302652922,50.767589665525584,169408000
2018-05-10,53.89485168457031,55.33866143733224,53.48133656790996,54.10708654121015,136140000
2018-05-17,53.79122543334961,54.20523849773453,52.844127929409495,53.80118795886583,115658000
2018-05-24,53.198848724365234,53.93420545050135,52.57210290420866,53.75684514099231,93396000
2018-05-31,56.64048385620117,57.08179595103768,53.18688972967826,53.18688972967826,215514000
2018-06-07,56.536354064941406,57.11976041803582,55.40840698793304,56.36347898613887,126170000
2018-06-14,58.28258514404297,59.10194106961836,56.82781320758198,56.98773815324775,162982000
2018-06-21,55.00137710571289,58.654001539501245,54.98343999873061,58.5321896159028,151270000
2018-06-28,54.94707107543945,56.58767587196273,54.49419618900748,54.90721337214409,85676000
2018-07-05,57.48843765258789,58.00607844683835,55.225568472652434,55.32770241013048,97804000
2018-07-12,59.57992172241211,60.00937839476939,57.58982275639847,57.786864854733885,130670000
2018-07-19,62.95878601074219,63.07337215839429,58.83858803668719,59.33679793335862,211786000
2018-07-26,60.7821044921875,63.4664596217129,60.06418309832343,62.32605645415407,191960000
2018-08-02,62.05751800537109,62.60007080295265,60.023824955119245,60.07912628098912,131338000
2018-08-09,60.50161361694336,62.55234298720176,60.25898184582228,62.27125229576981,122630000
2018-08-16,60.15037536621094,61.08053161711874,59.1992905901551,61.01725950858005,113932000
2018-08-23,62.241355895996094,62.3091132253234,59.99642398339646,60.1409014930863,113968000
2018-08-30,59.11160659790039,62.45733495498626,57.89198599507385,61.98876558720592,140802000
2018-09-06,57.93284225463867,59.10263888331261,57.393778779629045,59.10263888331261,138200000
2018-09-13,58.34486389160156,58.80994392902512,57.49491716166397,58.32742472056214,121534000
2018-09-20,58.81318283081055,59.49771971246593,57.140193119486334,58.788270815160935,186840000
2018-09-27,59.93215560913086,60.28140273617198,58.96961453223061,59.12405837613839,138862000
2018-10-04,53.86745071411133,59.6611324481304,53.86296548712145,59.552521536258574,186212000
2018-10-11,55.58477783203125,56.24739788001588,53.22226820934439,53.45492984981763,196368000
2018-10-18,52.347412109375,55.89117862008255,52.249265458218495,55.89117862008255,174148000
2018-10-25,53.64574813842773,55.350123012875535,49.61323634379698,53.39763906197382,327132000
2018-11-01,54.47377014160156,54.576899954734245,50.8791875747961,53.59742139964354,181082000
2018-11-08,51.99617004394531,54.467792284509294,51.36543692519778,54.37362912890968,147656000
2018-11-15,51.69475555419922,53.400624156732704,49.622698588958286,52.04848410880241,186724000
2018-11-22,54.1170539855957,54.14744329919075,50.93692919984901,51.31561919795379,138258000
2018-11-29,52.35289001464844,56.031171301811646,52.31104056794607,53.61136863497479,167710000
2018-12-06,52.99358749389648,53.88887300428296,50.98132082703272,51.52785713511353,191932000
2018-12-13,50.96736907958984,53.79470780688794,50.21457317655598,53.21230110832416,201472000
2018-12-20,51.78692626953125,51.813830030071024,48.33184180068573,50.72424673340965,224662000
2018-12-27,52.10527801513672,52.58904012613148,49.67152177245377,50.67541434134084,131010000
2019-01-03,53.54062271118164,54.03384941007364,50.52196630014706,51.86364585328552,177622000
2019-01-10,53.85499572753906,54.42320557921121,51.87635680864496,53.19187771075398,138338000
2019-01-17,53.58596420288086,55.21919509395912,52.79779574111763,53.7802657684416,115576000
2019-01-24,54.2580451965332,54.50416252332628,52.604239388558256,53.63129934664508,121326000
2019-01-31,55.56186294555664,57.14467294026464,54.57440981712654,54.95255246211659,224696000
2019-02-07,55.80747604370117,56.53336818689574,54.10559095071255,55.01034101442961,136894000
2019-02-14,55.49061584472656,56.38091818992954,55.06614232856759,55.70235656711382,90632000
2019-02-21,55.60271835327149,55.77509551457631,54.43042822208066,55.343149136769945,126348000
2019-02-28,57.68572998046875,58.27112430137563,55.35161413774365,55.36606188958781,139626000
2019-03-07,59.4523811340332,59.8315196393053,55.96391613864944,57.57911094082494,150944000
2019-03-14,60.97939682006836,61.13732622141282,58.66027982918784,59.5116671248711,173506000
2019-03-21,58.441017150878906,61.36899611007642,57.76095791822469,60.58232151240484,154328000
2019-03-28,60.08012771606445,60.59726677770855,57.763998346696326,58.36728037245737,106526000
2019-04-04,59.89280319213867,60.593285431461965,59.44042622995023,60.08112571378845,86368000
2019-04-11,61.595680236816406,61.80592334178126,59.79166120778875,59.98247719911687,98184000
2019-04-18,62.57516098022461,63.222835353049454,61.19561920337622,61.73717234649288,89556000
2019-04-25,58.19489669799805,64.23270363754769,58.15005963506615,63.01208719908284,273886000
2019-05-02,58.1047248840332,59.32932489732029,57.54334170668426,58.17895919228027,167002000
2019-05-09,58.00209045410156,58.4200907878757,55.633404157862905,57.744018864926375,169734000
2019-05-16,57.36488342285156,59.19530838853677,56.36961153744407,58.01703923893538,123352000
2019-05-23,55.62314224243164,57.37320175648307,55.21261474609005,56.82083846215264,104282000
2019-05-30,51.924434661865234,55.95545285220104,51.0665171135411,55.57731018263321,251844000
2019-06-06,53.6587028503418,54.902232066708194,51.49995924105247,52.06243712901964,149350000
2019-06-13,54.91917037963867,55.61965258686024,53.81413971378032,53.98801447481687,116726000
2019-06-20,53.79670715332031,56.00427511823735,53.420058306576976,55.79901136046082,159260000
2019-06-27,55.87822341918945,56.136298818168086,53.47635396496831,54.005952841775375,117848000
2019-07-04,56.81983947753906,56.89806107534686,55.16030550587451,55.68990057856817,100812000
2019-07-11,57.11228942871094,57.7215998859769,56.73514267235357,56.95784178452851,107442000
2019-07-18,56.68681335449219,57.35092716748994,56.01074527240018,56.882612499033655,138458000
2019-07-25,60.6161994934082,63.05095170107808,55.84534346257247,56.6873155775444,248362000
2019-08-01,58.48934173583984,61.48458000012292,56.80290025658673,60.48417296654896,181896000
2019-08-08,58.006080627441406,60.0347906322683,57.819251915731726,58.92975992322664,128196000
2019-08-15,59.3492546081543,60.13343574758937,57.89747022313397,57.96672136914146,108396000
2019-08-22,58.34137344360352,59.686143322942726,57.18204109311883,59.489747396275554,114796000
2019-08-29,58.859012603759766,59.71045310259082,57.95177284187374,58.84456485179301,95340000
2019-09-05,60.79007339477539,60.91114030998167,59.36320110507382,59.36320110507382,130384000
2019-09-12,61.39988327026367,61.87069146085787,60.608727247830366,60.99583654241136,123416000
2019-09-19,62.10285949707031,62.19154155699007,60.28788199068896,61.382448420965936,147292000
2019-09-26,58.62086868286133,62.02712854579319,58.354822515262114,61.8756723202541,143692000
2019-10-03,59.900272369384766,60.69212395725089,57.91340812072028,58.788764748950406,110670000
2019-10-10,61.95937347412109,62.51238675168421,59.652663070232265,59.71444136977336,109262000
2019-10-17,62.731101989746094,62.94009835969293,61.80791685691511,62.32257003780523,105354000
2019-10-24,62.838714599609375,64.73290958887932,62.27673466043466,62.819283683951774,162994000
2019-10-31,64.35874938964844,64.71397936310437,62.31823340479653,62.838215646373,141250000
2019-11-07,64.66764831542969,65.950035585448,64.44394950989074,64.48230960547797,124118000
2019-11-14,64.91923522949219,66.53737586619768,64.32637185379158,64.64273239310943,140826000
2019-11-21,65.41445922851562,65.6819992202283,64.33932750152569,64.84101915080498,109654000
2019-11-28,65.79061126708984,66.05267016383819,63.72104765474851,65.12201594595616,95584000
2019-12-05,67.0102310180664,67.72915213869011,65.58634619603106,66.16227979053298,116526000
2019-12-12,67.38886260986328,68.00564973551897,66.78503702991276,67.056058769464,152090000
2019-12-19,66.93749237060547,67.93789568502778,66.89863053784971,67.34901576508268,120310000
2019-12-26,66.61165618896484,67.98223511433626,66.21632524517379,67.06752249235839,74372000
2020-01-02,69.96461486816406,70.32631421540323,66.83734736624555,66.83734736624555,147120000
2020-01-09,71.70236206054688,71.83189388725674,70.26103826121104,70.77420141036275,156310000
2020-01-16,74.03150177001953,74.8916086900579,71.7880595778381,72.11289645123712,144348000
2020-01-23,72.6703872680664,74.50828110970406,70.80558206649876,74.11569454204722,150922000
2020-01-30,72.15225219726562,74.23327594635828,71.0596812798406,71.74023467303377,254252000
2020-02-06,75.64170837402344,76.20767558077037,72.21900897674364,72.25687493406753,135676000
2020-02-13,76.06121063232422,76.33103885266067,74.96066514210374,75.36371220881352,83946000
2020-02-20,69.40960693359375,76.20818522689218,68.70314562476038,75.82754907351558,207522000
2020-02-27,69.07779693603516,70.25507023887647,63.32247887678221,67.85917592042922,270290000
2020-03-05,60.55292892456055,67.70224394611735,59.58939193197648,67.2683020336331,276144000
2020-03-12,54.64365768432617,60.76964494676954,51.6783108595846,56.09842956560577,405482000
2020-03-19,54.92714309692383,57.69120986661463,50.49536628941799,54.45683283347388,374460000
2020-03-26,55.08307647705078,58.55510185428521,54.48074094204761,55.39097208457455,283698000
2020-04-02,60.29734802246094,61.03071305980024,53.79720488376464,54.71639896105709,226108000
2020-04-09,62.89750289916992,63.8739937978747,59.16730698193053,60.984872939163296,161146000
2020-04-16,62.93436813354492,64.48977635706699,60.2689461074224,63.47692092849195,208160000
2020-04-23,66.83385467529297,67.75604010426764,61.38942035603027,63.34987496430273,231026000
2020-04-30,67.12381744384766,68.45104934221372,64.71746272372428,66.00683626496465,182246000
2020-05-07,67.22496032714844,70.57293169038593,66.18220578020906,68.05248477695842,147996000
2020-05-14,70.08417510986328,70.26851792522437,65.95850399250145,66.5120113695661,161384000
2020-05-21,70.63818359375,71.79204234880939,69.31543705158543,70.14794832515746,128816000
2020-05-28,71.56187438964844,72.06865183730712,69.55010559610916,69.59295091802693,145290000
2020-06-04,73.03009796142578,73.44904095512503,69.98503944495488,71.26393726255317,151156000
2020-06-11,72.29623413085938,72.7386447614421,69.05289044708076,71.86578157165454,174008000
2020-06-18,71.3421630859375,73.53283911580192,70.81305835647912,72.19858294803323,189360000
2020-06-25,71.64456939697266,71.8916825762437,67.10936673252802,71.2390288917923,222520000
2020-07-02,74.5322036743164,75.56847357083416,72.0620751113242,72.0879829990491,122620000
2020-07-09,75.41104125976562,78.57427420280139,73.90944047756817,75.05283126681717,166434000
2020-07-16,78.14372253417969,79.06541387132403,74.04943250347651,74.73148348479695,133630000
2020-07-23,75.82853698730469,78.3121135071375,74.15355563832443,78.06799553481186,144526000
2020-07-30,73.41670227050781,76.61820400343838,72.44121103641918,74.58201742868557,226490000
2020-08-06,75.06129455566406,75.5707098759465,73.03756788551885,73.32403703212688,155078000
2020-08-13,77.09947204589844,78.40228594083284,74.87495928377417,75.24662492729102,157520000
2020-08-20,82.32321166992188,82.6639825016722,76.63465133238442,76.89620849200611,216076000
2020-08-27,86.10462188720703,86.34873987239516,80.99647281255281,82.38797269561228,190410000
2020-09-03,77.56928253173828,85.1796404169094,76.12696284739467,85.1796404169094,202040000
2020-09-10,75.77273559570312,78.92047529222926,74.59994764202825,77.75262108791871,151102000
2020-09-17,70.50716400146484,75.14490416882964,70.07571554957205,74.53220692407594,222262000
2020-09-24,73.21693420410156,74.22082690274875,70.24012684996221,70.2989137360221,149218000
2020-10-01,72.75309753417969,74.68366091208456,71.54294525170684,73.94780239043064,143370000
2020-10-08,78.123291015625,79.40767749360923,72.99222967721029,72.99222967721029,172720000
2020-10-15,79.3802719116211,80.64672508348846,76.01038425552971,77.08053653958092,187836000
2020-10-22,75.55950164794922,81.82398709655189,75.45986120087042,79.36731450960677,154514000
2020-10-29,87.14337921142578,88.2511541967473,75.83949790945029,75.84547314372466,282004000
2020-11-05,87.32173919677734,90.57754248511758,85.55757788449397,88.73117989012339,197902000
2020-11-12,87.02630615234375,89.63144767580776,86.91520935810554,87.06865733892518,126296000
2020-11-19,88.25439453125,88.60862102244772,85.57850819888996,86.60780694188715,166976000
2020-11-26,91.07027435302734,91.45389809026554,87.43583418067284,88.33709871445552,113352000
2020-12-03,88.88712310791016,92.02933645958672,88.07405024027894,90.8739875406416,130606000
2020-12-10,87.83440399169922,89.54774547022316,86.70446129985758,88.17318306352053,143590000
2020-12-17,86.30888366699219,88.27202940070904,84.64585281673816,88.10891158687699,188800000
2020-12-24,86.66460418701172,89.3011346185675,85.97109687580982,86.43941538587583,86906000
2020-12-31,86.453857421875,87.71731530587766,84.64584743378701,86.46033439295888,133224000
2021-01-07,87.40594482421875,90.16801603076314,85.95665394867979,86.69150897943855,159528000
2021-01-14,94.0072250366211,94.84471573719306,85.76932270934776,87.36708218597404,134932000
2021-01-21,91.2117691040039,96.39663845947416,90.12616928908407,94.56024203018968,186494000
2021-01-28,103.1329345703125,105.44611811825736,90.18595465500948,91.86691126367468,227596000
2021-02-04,104.39390563964844,105.7972191898258,101.763859652338,103.07415415226524,133094000
2021-02-11,106.03450775146484,107.24865111257846,103.49413596539608,104.59966841311412,80122000
2021-02-18,104.38343811035156,106.2549636378466,99.74261188254474,105.14171512555764,137244000
2021-02-25,100.97269439697266,104.8417878386718,100.14018309552591,103.00239634387448,158704000
2021-03-04,102.38363647460938,106.05942465324888,100.65185221933602,100.80630368074316,178530000
2021-03-11,104.17967987060548,105.90448539577758,101.80969341705595,103.33172866211862,141072000
2021-03-18,101.88690948486328,103.53847647621345,100.5228151325586,102.68106072743596,163042000
