Date,Close,High,Low,Open,Volume,RSI_14,Microsoft stock,sell Microsoft stock,buy Microsoft stock
2022-08-15,270.0331115722656,285.81661461862365,269.3672833219495,284.1325170547378,98481700,49.063768701378486,19,0,17
2022-08-22,256.01202392578125,274.4881229767888,255.2189344188305,271.5409447592633,112030100,43.7930718349847,20,0,14
2022-08-29,252.7025756835937,259.2137563173511,246.68095795283392,253.466292617048,91573700,42.62902329622767,16,0,16
2022-09-05,246.95510864257807,261.86720522315494,244.64437117407763,252.134692452778,118418600,40.61016421567079,21,0,15
2022-09-12,233.96206665039065,246.1521777740695,233.9131073807631,244.55621315416693,153435500,36.41195864991284,22,46,18
2022-09-19,236.0378570556641,238.7696113861511,229.60499356152164,232.9046426326696,148979800,37.52319165305347,22,34,20
2022-09-26,243.9981231689453,245.34932142534083,227.87192158124444,233.9033395213525,147294900,41.728651777817895,18,0,13
2022-10-03,221.03762817382807,245.1143257035312,219.28499973345657,242.7546291659325,140131000,34.51244794324481,20,25,14
2022-10-10,231.54364013671875,238.8381235753556,214.5558182950977,215.2607899906172,147208000,39.65476390255208,21,0,14
2022-10-17,226.49136352539065,245.7997085357526,225.25765558472068,230.848469891372,190340600,38.10517028131791,43,44,18
2022-10-24,215.505599975586,231.661176081862,215.4468398762781,226.2172239471288,178428900,34.91063283329561,28,37,19
2022-10-31,219.8235321044922,226.81448985006665,208.97481624408303,215.49579778011508,162966400,37.14122532208992,26,0,19
2022-11-07,236.68405151367188,242.8133879635565,230.0945397293792,230.5155566094681,167494900,45.05873594474281,23,0,18
2022-11-14,243.0951232910156,243.78243988838923,233.3253692034916,233.47264598065084,116305900,47.75352108524519,16,0,13
2022-11-21,250.51817321777344,250.7047337909563,233.8948650423675,242.8300107983169,99529500,50.76471274307896,18,36,14
2022-11-28,239.94325256347656,251.48040227070163,237.82239217411689,249.2711608374032,113950500,46.64064894360454,18,43,12
2022-12-05,252.5605010986328,259.1391436316559,238.65700368984355,240.40475806944343,151494400,51.68407822388655,20,27,14
2022-12-12,240.002182006836,249.5952041966985,234.10105760021293,249.1239035158688,200200200,46.92949139392535,18,34,12
2022-12-19,230.281494140625,237.6063630329199,229.63344642715592,236.88957617603293,84004400,43.5870510640294,17,0,16
2022-12-26,224.94989013671875,241.2982716208244,221.8667714160164,231.3812257769257,118072600,41.8274089456865,23,35,15
2023-01-02,231.49905395507807,231.67578608133303,215.3765024295576,223.0842914662416,166272200,44.776598369084574,26,27,23
2023-01-09,231.538314819336,237.9893068890098,229.3290734227151,230.99827503701988,108462800,44.794666947261184,28,52,20
2023-01-16,236.2513732910156,240.72876692672764,226.5012465074991,229.545096294741,202707800,47.03502410461096,47,61,24
2023-01-23,248.17144775390625,250.55742124700228,237.61618340829008,239.23628775675945,143621800,52.30676252248415,36,36,26
2023-01-30,261.89825439453125,271.7465619102977,250.1647140799573,254.1315387418746,197063100,57.54697552897363,44,73,35
2023-02-06,264.4412841796875,269.98892862110125,255.93815620133373,268.84010994843175,178794800,58.45762260555248,35,38,20
2023-02-13,247.5724639892578,262.5640255620137,246.42078280013976,259.88660749127786,110492200,50.69009954492476,23,26,19
2023-02-20,242.4144744873047,252.8189859073853,241.94197840990927,251.55902640746845,125456300,48.56515964625153,20,39,16
2023-02-27,249.7281646728516,256.04765375136685,241.7648222921905,242.6901084069092,118491500,51.65954923742269,20,27,14
2023-03-06,261.2843933105469,262.3081199500826,241.8829575849109,251.8150045043152,167975300,56.14870119143512,33,27,19
2023-03-13,268.0271301269531,278.89427006773207,259.158177965244,261.0579553416524,237194800,58.56644654742277,32,50,21
2023-03-20,276.1184387207031,277.0535478140443,267.79086402707827,273.5886665729749,138588700,61.32229915655095,26,38,18
2023-03-27,279.8884582519531,285.9028176228963,277.0732479369021,279.7801947966686,130591800,62.57145401091392,22,36,17
2023-04-03,279.0517578125,287.5072717998177,277.23074487747795,278.7761426082963,107553300,62.09215838351167,24,36,17
2023-04-10,283.9341735839844,287.1923513672801,278.7368359986835,279.15024385262046,106358900,63.83311432051066,23,0,13
2023-04-17,290.7458190917969,294.88007785035614,271.0589298411508,280.7842579373394,181903200,66.16761144701766,47,43,22
2023-04-24,299.6344299316406,304.33959497114984,290.6276846621797,291.33641383314296,152968600,68.98127823926606,28,32,16
2023-05-01,307.4206237792969,308.09982387729104,298.65011081111186,301.44564554439063,123438500,71.23779317675958,26,48,14
2023-05-08,309.0841979980469,309.50745895772485,301.46538056459303,305.2452601455241,118820100,71.71130291338551,26,26,15
2023-05-15,309.6118469238281,318.3620636421033,308.3885711303924,310.2826571330013,133103300,71.86949030698572,31,56,16
2023-05-22,323.9555053710937,331.403539726326,315.6787877053169,318.87502579708115,155386000,75.8267419926725,29,0,14
2023-05-29,319.0131530761719,333.9881585002984,318.1450315839659,321.5287063999944,135058300,72.06491846446691,30,39,18
2023-06-05,332.78466796875,334.46172377002256,318.98359396159526,319.5656231829718,119008000,75.68474348858476,36,42,23
2023-06-12,329.0556945800781,346.72384645111265,327.5858247663164,332.9227732186063,136925900,72.92905285914028,23,46,16
2023-06-19,331.3147888183594,335.5271171870103,324.0541603858188,329.6081393791092,112775700,73.55719705600035,26,33,15
2023-06-26,333.58367919921875,338.1018485891407,328.12835649609383,330.19012991170973,74501900,74.2045816003584,21,36,17
2023-07-03,332.64654541015625,338.35833698510464,322.5842716824579,332.745170950143,138831400,73.40519948420803,31,41,24
2023-07-10,350.2850952148437,361.8271140414122,334.4419669431881,334.97468337815474,173838900,78.17160936878611,39,62,23
2023-07-17,333.20880126953125,353.1360359915667,328.61172549409804,348.7954588546753,229846800,65.86437062734777,43,64,20
2023-07-24,323.0774841308594,336.72071242805373,321.95286408661656,335.8822147978939,139639400,59.84442911087688,29,31,19
2023-07-31,317.87872314453125,330.614394373108,316.7146345953678,321.59780346937964,104423800,56.96713202462271,23,29,12
2023-08-07,316.0733947753906,323.8272710115755,314.89946182092314,321.61749892379606,100957600,55.96092601028926,20,0,13
2023-08-14,323.26727294921875,325.44217186855207,307.99362367338045,316.8810227322207,107310400,59.0637833675145,20,0,10
2023-08-21,325.0368347167969,329.17900782308294,315.1608511419301,329.0504869601951,94280700,59.813828838692096,20,49,14
2023-08-28,329.0801696777344,331.02768327562245,323.04979532621144,325.4421842283373,77431900,61.54748634271616,17,0,13
2023-09-04,332.2238464355469,334.5569225391915,325.2740956414554,327.5083072190679,88604300,62.88803764736827,20,33,14
2023-09-11,317.1083679199219,336.9690349661591,316.8513563606588,335.2785632323656,112710500,53.27143259520165,19,36,16
2023-09-18,309.219482421875,321.6361064769576,306.15486316727345,315.61562799583885,120521100,49.05526560130502,19,33,13
2023-09-25,315.31903076171875,318.2156074427773,305.91760889254203,307.4400079143164,106147500,52.20499094152889,20,32,12
2023-10-02,328.6254272460937,329.02085519813727,311.3053993559301,315.44757277163706,103122600,58.26680343653195,22,33,12
2023-10-09,326.3417663574219,332.30296262306484,322.6345727609088,326.7965371604316,104035600,56.932255501562445,20,50,12
2023-10-16,336.78125,342.24812359609695,320.68708813431783,328.35848687245675,160646800,61.29637573470466,36,31,17
2023-10-23,342.1195678710937,343.4541634586432,323.2079347755732,336.6526948319394,138937200,63.341989181224285,25,31,14
2023-10-30,359.05401611328125,359.7163510431648,340.83437508291536,343.2761807775491,124402100,68.94864389415828,29,56,19
2023-11-06,365.4501953125,368.8706906383538,356.24644208606475,358.16429921638684,127419900,70.76725078211157,35,57,22
2023-11-13,374.294921875,376.2166713801317,363.54700042135823,367.4697334327693,171572800,73.11234183460378,59,51,28
2023-11-20,375.2855529785156,380.6842578989277,371.6104673975901,373.7798347229181,81772300,73.37001735639038,32,85,22
2023-11-27,365.330078125,376.5138629413477,359.4855952006956,374.9289107337951,139885200,66.4753182951251,30,42,28
2023-12-04,370.84765625,374.0869091144722,362.655477167984,364.7654414516997,126766300,68.25577965519255,31,47,24
2023-12-11,367.1329345703125,372.4920370112866,360.7040068506265,369.7976275262403,190479000,65.72496283843947,26,50,19
2023-12-18,370.550537109375,373.3935296277604,366.5584549242768,369.0547344020283,62377600,66.93949958546946,21,35,23
2023-12-25,367.1131591796875,373.611435996428,363.3191773922938,371.8382690210845,81392100,64.4652208992323,21,35,20
2024-01-01,379.1685791015625,380.5554309526062,363.05167131522177,367.1824498809677,111366700,68.81838025419854,29,57,21
2024-01-08,385.80560302734375,390.3226970329988,376.80113154644806,382.3682499340041,98932900,70.92980050083374,32,44,20
2024-01-15,398.7724304199219,401.8135529594447,386.449472256978,388.0344243795316,125073900,74.55493851331458,43,86,36
2024-01-22,393.83929443359375,411.4124054858439,393.4727804720805,400.5159006689896,144683400,70.93095366757048,55,97,30
2024-01-29,410.154296875,410.40194468865,398.01955400614855,398.04927053456873,124978100,75.2208357112564,40,82,31
2024-02-05,405.63720703125,416.8606229816865,399.5946245050636,410.1543007767616,112687100,72.0504819465994,37,76,30
2024-02-12,399.13275146484375,406.0301047529842,394.2103409204103,405.0476154860755,87045600,67.63022696292272,36,100,30
2024-02-19,404.63079833984375,412.7091076390738,400.79012530651073,407.0820849160264,87518200,69.34233690792563,33,71,31
2024-02-26,399.04345703125,414.18784536885113,395.3715092141972,405.5438474265937,116606900,65.54802480059323,36,59,33
2024-03-04,411.9548950195313,415.0115452878592,398.21976094433535,403.0429233771495,92383900,69.67715535330049,34,56,25
2024-03-11,422.0081481933594,424.5785207685348,409.6624005786937,417.0559355964788,137011100,72.4462737048344,36,54,33
2024-03-18,418.2368774414063,427.5557452817237,415.8352303982544,426.57322577647903,90423800,69.86864892133454,27,50,24
2024-03-25,417.2643432617188,424.64797423435937,414.6741029812562,417.7704584950051,72601500,69.18502446772357,27,51,27
2024-04-01,420.0530700683594,425.4220834287486,414.4061794123471,421.7699428895341,78916500,70.0887884506016,26,68,24
2024-04-08,408.7196044921875,426.1167835703079,407.2210356312864,422.5936930021353,90093100,62.115546308441054,27,63,22
2024-04-15,405.9606323242188,409.3447990752087,392.7514819370642,407.518744019074,102393100,60.31670326963599,42,61,22
2024-04-22,391.9476318359375,409.8707928991266,385.0899837005268,391.04452306467874,142207200,52.06887423976284,32,46,22
2024-04-29,407.4294128417969,411.5281253409806,391.65979428207,394.6469976871736,83963200,58.77586982638934,27,34,19
2024-05-06,419.8744201660156,420.5989000500268,406.0003623529642,407.459225758881,80881000,63.23000032650362,29,35,21
2024-05-13,428.0286865234375,430.4645211738669,415.61097247731846,419.3591455863689,88681400,65.8347748956034,32,53,22
2024-05-20,426.6865234375,431.0908809521029,421.9540585520774,430.46452173597567,60292600,65.01834758328727,26,0,21
2024-05-27,421.5563659667969,421.84466596114095,402.1692077699977,421.84466596114095,125241700,61.86053790546517,30,43,23
2024-06-03,438.5076904296875,440.8341457768561,418.14619229496645,421.556366776819,79403300,67.48069994074575,37,75,29
2024-06-10,443.7571411132813,448.3305281598108,434.1928144435845,438.29892004607984,67445100,69.00396447279539,35,53,23
2024-06-17,449.54345703125,450.9751265075422,438.7164604094128,443.7173517350371,103531800,70.6366861985049,31,38,21
2024-06-24,458.1036376953125,458.3521910129211,443.0810897427194,449.5633493431986,84744000,72.9101019514052,26,0,17
2024-07-01,463.5519409179688,465.6397948701924,455.3496813735758,456.95035018765896,64365900,74.27527457123091,35,43,20
2024-07-08,440.9534606933594,462.0904446236101,436.638578721872,460.3008728654567,92818600,60.6277394402548,100,67,34
2024-07-15,426.4180603027344,445.7952973336907,425.1156433619879,441.7687154340631,97456900,53.78257345751968,45,68,25
2024-07-22,415.9291076660156,429.6492379989674,409.82462391670987,426.3186176356772,144232400,49.44428415430123,57,70,25
2024-07-29,396.1243896484375,424.9863999371596,383.3487429393407,418.3550143541943,146040900,42.47715895501264,51,64,24
2024-08-05,414.4477233886719,415.30276256625774,397.6256520858207,400.1111852261576,93923900,49.55893632121212,32,45,19
2024-08-12,421.6856384277344,423.93253982617,414.0500573187085,417.3707260588582,91216600,52.06915029212152,29,36,17
2024-08-19,408.9597473144531,425.0850741752342,405.6828816466664,422.6647584023358,79384100,47.58522810770515,24,35,15
2024-08-26,407.26654052734375,420.3640034818985,402.7546379619835,413.28242074638007,76802900,47.00522516767076,22,62,17
2024-09-02,421.3500671386719,422.29625388353406,399.19888983222137,405.9916528945847,87961300,52.22167528379687,24,68,17
2024-09-09,429.0890197753906,440.0849262578259,418.07320413037473,421.6189803924775,84900300,54.85158001939995,31,30,21
2024-09-16,430.3838195800781,439.7363235890272,424.3978486188494,439.4674131104734,122414800,55.294954568492,26,0,20
2024-09-23,415.4636840820313,433.56108285746063,415.0453484935869,433.3519302610728,81870600,49.28837137027632,23,61,20
2024-09-30,415.7923278808594,418.70067647812056,406.5394613331271,415.9616621412332,87979500,49.41870883251328,23,33,19
2024-10-07,414.4577026367188,422.3460776454379,408.84024879356656,413.57127376382783,79055500,48.869399119924886,24,42,15
2024-10-14,422.9038391113281,429.3579337373482,412.0971759704909,420.6727666617929,91308000,52.47001662717601,27,77,21
2024-10-21,430.8021545410156,436.7483071680008,420.7126163787079,423.63090449994417,92756300,55.61753703263835,45,50,22
2024-10-28,418.50146484375,418.7704057056053,403.9498432112261,413.70071240216566,142181500,50.05782220743159,37,39,22
