Date,Close,High,Low,Open,Volume,RSI_14,Google stock,sell Google stock,buy Google stock
2017-01-09,40.11350631713867,40.369989561305886,39.77013146735209,40.16675143979908,102176000,60.7293646761643,41,77,54
2017-01-16,41.586524963378906,41.591502455467314,39.89553308022808,40.06622574941998,150428000,67.13873274060339,55,58,53
2017-01-23,39.59720230102539,41.89904771422719,39.33967116508914,41.69302280547819,267532000,54.259146490976896,56,55,60
2017-01-30,40.228458404541016,40.40064319459292,39.4133190319807,39.50289491237351,131530000,57.07326068499165,52,38,65
2017-02-06,40.755958557128906,40.95601121076818,40.03736210519217,40.284687643962926,114126000,59.32523870900003,51,46,70
2017-02-13,41.34218597412109,41.476054333839,40.7559656480437,40.803238541399935,102876000,61.72818219685166,47,0,58
2017-02-20,41.565128326416016,41.61563981181816,40.816670670689895,41.31033463475544,154476000,62.63230208854869,63,56,80
2017-02-27,41.57159805297852,41.7099427245543,40.92615284433491,41.49595611621457,99506000,62.65986980492348,53,61,71
2017-03-06,42.16030502319336,42.23420426124194,41.51386513581843,41.60294363577197,127010000,65.17733993956665,48,48,56
2017-03-13,41.283958435058594,42.473822068640025,41.16402782889454,42.25137638405899,155728000,58.82000673112333,50,62,49
2017-03-20,41.37453079223633,41.44196043815006,39.97913957353756,40.85648431327546,215384000,59.26226874140936,53,59,56
2017-03-27,41.37453079223633,41.92393053786137,41.17447811921603,41.47853798368682,134588000,59.26226874140936,50,49,53
2017-04-03,41.02170181274414,41.62235719669416,40.658424598216655,41.423796633940896,105416000,56.51985878359199,49,0,42
2017-04-10,41.712928771972656,41.912484078439554,40.878380583162254,40.91321543736381,76166000,60.38734811179469,45,0,44
2017-04-17,43.38102722167969,43.59601237829573,41.7681677544728,41.87366705771683,131286000,67.82509152755802,62,35,54
2017-04-24,46.13349151611328,46.18623926734003,43.31384648339533,43.47408680877681,210116000,75.87456017140103,57,55,58
2017-05-01,46.22007751464844,46.65402295357083,46.01156577257591,46.08521822954828,148378000,76.07731466115274,55,46,58
2017-05-08,45.76424026489258,46.933203076108846,45.69059159845552,46.04789659637928,126506000,72.61726787964709,53,63,52
2017-05-15,47.522911071777344,47.52938067295712,45.720944900922376,45.83291380256136,128118000,76.96931069112202,50,46,50
2017-05-22,48.01557540893555,48.73267980719322,47.54828721290982,47.64085110558763,136546000,78.02305434003347,44,44,45
2017-05-29,48.81578826904297,49.17956286485841,47.77422042367298,48.21911182242328,153642000,79.65159112670798,49,0,44
2017-06-05,47.31389617919922,48.99642903791627,45.54592206527221,48.88595224960756,241156000,69.27562431511716,52,65,38
2017-06-12,47.74635314941406,47.85434309817707,46.00410543791335,46.47836063180586,181786000,70.4685350961639,47,67,40
2017-06-19,46.80282211303711,48.43608506896455,45.5840920157265,47.709029471030014,187380000,64.57734477500804,58,37,45
2017-06-26,45.370601654052734,46.34349447770907,44.52858916186335,46.27680898972213,178262000,56.81317164558286,43,37,42
2017-07-03,46.969032287597656,47.09194710949065,44.772933127958304,44.99289196194695,138008000,62.26594129870913,42,47,50
2017-07-10,48.31565475463867,48.42264996302769,46.928229006397615,47.09145355498894,117850000,66.14419111678596,44,41,48
2017-07-17,47.166595458984375,49.077546250486144,46.8918462372672,48.52018481198267,266662000,60.43623135412988,62,59,56
2017-07-24,46.300201416015625,47.36465961573459,45.61793186372272,47.36465961573459,202632000,56.4786385056703,53,50,43
2017-07-31,45.92746353149414,46.57011812445506,45.64629407905648,46.29770769122953,111414000,54.81556890485129,52,50,46
2017-08-07,46.12950897216797,46.41515477088327,45.06554813657835,45.661226029817385,119708000,55.57912944034504,44,47,44
2017-08-14,46.13149642944336,46.27730543819291,44.957058853240376,46.07078697079568,116404000,55.587079994734296,41,43,45
2017-08-21,46.259395599365234,46.322595706648606,45.03668651910776,46.21410839044561,117940000,56.131232197060754,39,0,46
2017-08-28,46.17180633544922,46.90184991804863,45.74682113957509,46.36837741269215,107682000,55.62856934772486,42,40,36
2017-09-04,46.53409576416016,46.697817681923866,45.96329772333191,46.36688466587549,114564000,57.33064085450098,50,38,56
2017-09-11,46.35942077636719,46.47388032608279,45.315366073851386,46.34299998648693,156328000,56.21105892634046,50,52,53
2017-09-18,47.00187683105469,47.27110184404499,45.27057889425355,46.43008785656091,162128000,59.35499463611925,51,56,53
2017-09-25,47.35968399047852,47.90012350622911,46.80580790243656,46.84611761931064,114508000,61.03301157037288,60,54,58
2017-10-02,49.22932815551758,49.30198207906491,47.533856057844645,47.54928590448429,118816000,68.37912531954615,55,58,51
2017-10-09,49.40649032592773,49.625454445470176,48.96806851395582,49.13975594435029,113810000,68.97596245947835,55,71,61
