Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2016-07-28,50.86433410644531,50.98932928947488,49.74830082101945,49.998291187078586,151310100
2016-08-04,51.80179977416992,52.23035613374321,50.59648181987332,50.712550231589994,108074000
2016-08-11,51.391090393066406,52.230346008806805,51.09645603717707,51.81071649800534,98481300
2016-08-18,52.0617790222168,52.26840861989537,51.38798551483804,51.58562927991393,83591100
2016-08-25,51.62156677246094,52.73557356784627,51.477824291807124,51.99889292610911,93731500
2016-09-01,51.80123519897461,52.27738142676131,51.21727956229667,51.21727956229667,78747700
2016-09-08,50.54349136352539,51.91803233762485,49.95953909403437,51.77428987144806,138755700
2016-09-15,51.891075134277344,51.97193048081037,50.29193986628026,50.4446681551051,143482400
2016-09-22,52.13364028930664,52.160594355753986,50.9208135389802,52.034816708877436,110067700
2016-09-29,51.783267974853516,52.25941421193353,51.181347518702594,51.93599626021851,111376100
2016-10-06,51.30712890625,52.45706870081067,50.66927189064781,51.873116398237606,103173000
2016-10-13,51.684444427490234,52.06177051203071,50.597391902447484,50.93878151663354,118574100
2016-10-20,54.4694709777832,55.134278687730834,50.90285606003132,51.65750496530375,248603600
2016-10-27,53.391395568847656,54.649144767591665,53.229684859663685,54.45149758367995,135169300
2016-11-03,54.05619430541992,54.60421345986636,52.57385095169906,53.48122451291557,154530100
2016-11-10,53.58903503417969,54.34368375931374,51.459845478960894,54.334697928380635,201155200
2016-11-17,54.62940216064453,55.40723510136945,54.24048396516099,54.63844524531622,124527200
2016-11-24,54.502777099609375,55.5429078426398,54.385199742756555,54.5389563402913,86164300
2016-12-01,55.5067253112793,55.51577184603461,53.18226271402537,54.36710689929852,134326500
2016-12-08,56.69158935546875,57.388024415177206,55.02738175245923,55.44343279065078,134839900
2016-12-15,57.469398498535156,57.704556618362794,56.1850632972317,56.70965183796961,147585900
2016-12-22,56.971961975097656,57.975910118444276,56.80011229136169,57.7407519331248,60996900
2016-12-29,56.34788131713867,57.16189704404899,56.10367659906558,56.85438037502094,77864600
2017-01-05,57.15283966064453,57.18901889724997,56.10366595078004,56.2483794469599,105291900
2017-01-12,56.52876663208008,57.34278225167887,56.03131417576619,57.035265623190675,80724600
2017-01-19,57.596038818359375,57.975910532025935,56.25743783410547,56.293617078333504,120108400
2017-01-26,57.505592346191406,59.61298667780129,57.4061011528203,57.99400177715368,184966000
2017-02-02,57.28851318359375,57.71361061118597,56.754881490533634,57.207111621932306,134298800
2017-02-09,58.36483383178711,58.663307447129434,57.27043747601779,57.451330262566806,103848800
2017-02-16,58.563968658447266,59.36471649996299,58.28188837358848,58.909744715445726,81743700
2017-02-23,59.09174346923828,59.13723648682159,58.018006202180175,58.618568878601415,108118700
2017-03-02,59.137245178222656,59.21914372961994,57.89062315342123,58.86426620564552,101457700
2017-03-09,58.91884231567383,59.38291544996294,58.37287759773737,59.31921968190898,98599000
2017-03-16,59.17361831665039,59.60129282632762,58.34557343090026,58.91883527488112,131812600
2017-03-23,59.574005126953125,59.60130232258949,58.5548658551796,59.09173615786189,94199800
2017-03-30,59.65590286254883,60.37475917177769,59.31922815857515,59.52851130823678,91010000
2017-04-06,59.35563659667969,60.11088466774782,59.00985351269361,59.69231135657747,86064700
2017-04-13,59.182735443115234,59.92888895355639,59.04624250804156,59.41022135413167,76734200
2017-04-20,61.721458435058594,62.15822735067941,59.273708628254845,59.56489021944097,141025600
2017-04-27,62.8588981628418,63.432160064199586,61.49398292333647,62.012650436655775,159308300
2017-05-04,63.06819152832031,63.295677438542,62.258342243316605,62.81340841964306,100280500
2017-05-11,61.40300750732422,63.18649643013349,61.35750754274607,62.2037555107325,144538600
2017-05-18,62.93551254272461,63.036180641174866,61.4438051471356,61.68174856002826,98419700
2017-05-25,63.91472625732422,64.7383710765396,63.063634756598766,63.11854208384253,89191200
2017-06-01,66.24839782714844,66.70597759221071,63.557826574306006,64.280803440958,143503600
2017-06-08,64.30824279785156,66.36735128237493,62.34980239780716,66.35820471623069,172306700
2017-06-15,64.30824279785156,64.92140485298108,62.962964452936674,63.393083471396736,139615400
2017-06-22,63.87810516357422,65.6260553370047,62.95379255823344,64.55532091280045,121211300
2017-06-29,63.21921920776367,63.69509907015444,62.24914540109692,63.49376286533469,90421600
2017-07-06,65.11360168457031,65.23256990941381,62.34066943736424,62.4779377806017,88221300
2017-07-13,67.59368133544922,67.75841032499422,65.26002181391405,65.43390435346512,116793300
2017-07-20,67.7675552368164,68.0695525273932,66.9256032964011,67.88652344327926,148743800
2017-07-27,66.12940216064453,68.10614229474395,65.37897193662647,67.50214088619782,127382500
2017-08-03,66.32160186767578,66.92560343216664,65.66268599214973,66.06535835655166,103757100
2017-08-10,67.40149688720703,67.81331585907142,65.23256641284321,65.79996780222572,103606600
2017-08-17,66.90496063232422,67.96300251247392,65.9665208008027,67.69619146309276,87584000
2017-08-24,68.09181213378906,68.27581637962021,66.28854385125814,66.923363412894,72838500
2017-08-31,67.53057098388672,68.96582335003501,67.1441579652022,68.11019051191352,87480800
2017-09-07,69.19586181640625,69.2234617554058,67.7146042560506,67.78820877292478,77861100
2017-09-14,68.94744110107422,69.89507624727368,68.14700793889708,69.00264096766863,115300500
2017-09-21,67.94459533691406,69.2234436510588,67.08896235514064,69.10384160690317,95031400
2017-09-28,68.71743774414062,69.01184875483082,67.44778455734803,67.6593957615842,68775800
2017-10-05,70.30908203125,70.50228856370809,68.96583160131931,69.20504269740066,75875000
2017-10-12,71.40391540527344,71.64312646563405,70.26307399474638,70.3734737000591,74717000
2017-10-19,72.34237670898438,72.99560096214587,71.16473258952067,71.3671414886746,96514400
2017-10-26,76.5285415649414,79.30704526507316,72.45278463727219,72.86679774176007,184338100
2017-11-02,77.79817962646484,78.11099526606124,76.47333362030884,76.68493780007486,97461200
2017-11-09,76.34452056884766,77.5313597467544,76.07770953046739,77.3841577713822,92957500
2017-11-16,76.84814453125,77.57862346387444,76.04369144111739,76.83889599792049,101147400
2017-11-23,77.06079864501953,78.65120749505604,76.5429937374031,76.75566764135286,74997900
2017-11-30,76.54300689697266,78.42005706435474,74.61972111722035,77.21800874293253,153996000
2017-12-07,78.91938018798828,79.56664355510591,75.82178431294552,76.32109934887123,116518300
2017-12-14,79.07657623291016,80.90739817563613,78.16116878882981,78.99336058097798,142726200
2017-12-21,79.25225067138672,79.61286588221695,78.52177171610995,79.56663732326373,56705700
2017-12-28,79.8440170288086,79.99196532467292,79.05806110707775,79.4279247921755,77856900
2018-01-04,81.20325469970703,82.04469468386463,80.0474351970042,80.06592520503999,105568600
2018-01-11,83.34844970703125,83.94947721819223,80.66694723347133,81.48989009867752,104301300
2018-01-18,84.9018783569336,86.39057446267277,82.90462589526372,83.03407711710517,141326600
2018-01-25,87.85153198242188,88.25837565603976,85.0035909942842,85.50290587307944,174516700
2018-02-01,82.85841369628906,88.83168981472546,78.82691350849808,87.64813142098214,255233400
2018-02-08,83.9679946899414,84.1344330235559,77.51390086830416,82.95087467543698,216216700
2018-02-15,84.994140625,86.86143112901449,84.18591580196085,84.73402196527697,116255000
2018-02-22,87.1122817993164,89.03531052060794,84.8733966435856,85.51440857991739,137958200
2018-03-01,87.19587707519531,87.85546574438985,84.40887910455247,87.31664443568366,142759500
2018-03-08,87.18657684326172,90.33588368492026,86.86142852834301,87.57675482116416,156418600
2018-03-15,85.91387939453125,88.60797235326335,85.5701470178919,86.88932464547442,157568700
2018-03-22,83.0432357788086,88.38498104101345,80.89724995023069,84.78975167818314,248140500
2018-03-29,85.77449035644531,86.17396026111463,81.29671488647112,83.77714083309877,167156700
2018-04-05,85.33786010742188,86.66632913840193,83.12684474362116,85.87668130045174,151015900
2018-04-12,89.59268951416016,89.85280816889713,85.86740055472971,85.86740055472971,118207400
2018-04-19,85.75591278076172,90.1779509004325,83.87004556305395,89.59268396353396,145292800
2018-04-26,86.8707046508789,90.94900998382178,86.20182418929095,86.90786546404495,191205300
2018-05-03,90.05720520019531,90.08507404850205,85.88599274027932,86.35978442460289,128727800
2018-05-10,90.25228118896484,91.68294092624146,89.4997869548668,90.5402686968049,100599200
2018-05-17,92.05235290527344,92.11766444360754,89.41188749269344,90.27960199823153,91227400
2018-05-24,92.32292175292969,92.60283240606051,90.32624664130564,92.1176620081805,95842700
2018-05-31,95.6258316040039,95.7284650322512,92.00569332990112,92.64015128705556,134715400
2018-06-07,94.09567260742188,95.81244418423503,93.65714923947439,95.77512228925828,121706300
2018-06-14,95.04734802246094,95.6538091437521,92.761430367913,94.84208119193424,169850300
2018-06-21,91.00733184814453,95.59781679637864,90.78340766292912,95.24326957658579,155750200
2018-06-28,92.41620635986328,93.89038168231846,90.74608935938952,90.8580478972038,88938700
2018-07-05,95.14999389648438,95.64449653381747,92.3975629461313,92.83608630178092,95361700
2018-07-12,98.07966613769531,99.36723906720204,95.84973523890035,95.88705000344723,126153600
2018-07-19,103.40726470947266,103.7058327199657,96.93206252877759,97.90241034248571,182901300
2018-07-26,99.16199493408203,103.56587847296102,97.7437986492611,103.3232897374335,154329600
2018-08-02,102.1570053100586,102.39959404080795,97.81843338715073,98.34093273941266,96597500
2018-08-09,100.44957733154297,102.78214220974054,99.66583183088858,102.36227626061113,97104500
2018-08-16,100.27416229248047,101.960074885932,99.07529429083358,101.43557192166573,98242500
2018-08-23,104.91976928710938,104.92913745223281,100.09620039189814,100.35845184882423,95033500
2018-08-30,101.61351776123047,105.6316032327872,101.2482379134359,104.59195839035144,101528400
2018-09-06,104.62944030761719,104.7605660609282,100.43340191002954,101.38874770498373,109897000
2018-09-13,104.62003326416016,106.52137027227272,104.00187024909012,105.01341752373015,109813700
2018-09-20,106.75555419921875,107.9825195549694,104.83548747299523,105.16330182615566,164298700
2018-09-27,107.87012481689453,108.81610951979165,106.47456817803835,107.50484493924638,97057400
2018-10-04,99.43121337890625,107.48611403678751,99.08466269336486,107.34562012936172,181106100
2018-10-11,103.69281768798828,104.72309446675578,97.5954419293136,98.6725523940412,201872900
2018-10-18,95.83460998535156,103.83331658675031,95.15087672490993,103.1214859717101,199505500
2018-10-25,100.04000854492188,102.34408433423307,93.7646806985243,99.79649339390586,288745200
2018-11-01,104.86356353759766,105.12581496688799,98.32598555034967,100.26478106924952,161228400
2018-11-08,98.316650390625,105.09775290108882,97.84834206802189,104.71374379237959,166174800
2018-11-15,96.9917221069336,102.41934219857824,93.45482869058218,98.76016522676622,208964300
2018-11-22,104.52644348144531,104.72398179040619,95.94759693646037,96.10750787561626,122072300
2018-11-29,102.08071899414062,106.68996792804265,101.78911583668973,103.78332346049244,141718600
2018-12-06,102.60750579833984,104.66755256768133,97.72546329136604,99.5409428859744,213518700
2018-12-13,97.53733825683594,104.29129815616041,95.3361833421333,103.0778421557083,252851200
2018-12-20,94.59305572509766,98.12054148067783,88.38468223061419,96.93531143401835,277146300
2018-12-27,95.11981201171875,96.33326772025366,90.67988304995316,93.40780623510778,156197900
2019-01-03,98.08289337158203,98.65669817399824,91.43240858660268,94.16033176294931,186091000
2019-01-10,99.12704467773438,99.95483254648335,95.2515184801832,97.09521673297033,148260400
2019-01-17,100.37811279296875,101.49750366835266,98.543823454613,98.76958048625218,124066200
2019-01-24,100.06768798828125,101.47868193317534,96.10749917748089,100.51920920838934,164829500
2019-01-31,99.73846435546875,100.90488408724548,96.27682535243638,97.6407905655542,170422400
2019-02-07,100.4721908569336,101.38463491653091,98.07350503523003,98.94832172181752,113587400
2019-02-14,100.7920150756836,102.21241783734382,99.39042958796409,100.0018546339799,88037800
2019-02-21,105.9647445678711,106.97555179084151,100.95794533180678,100.98628457614512,123600800
2019-02-28,105.56800079345703,106.98502093833565,104.67055758463545,105.84195888634736,116418400
2019-03-07,108.16586303710938,108.63820305037187,102.78118976885169,105.23735639634928,136295500
2019-03-14,111.01878356933594,112.18074306877082,108.0052594565191,108.20364137938145,182354100
2019-03-21,110.31028747558594,114.13624460292934,109.12943740015118,110.65982169255591,139377100
2019-03-28,113.33328247070312,113.76783448909393,109.70570682775275,110.94324276588478,107526700
2019-04-04,113.54109191894531,113.69223697167962,111.83121621174303,113.45606697082141,85144400
2019-04-11,115.03369140625,115.10926754322284,113.28603468094124,113.87173893147516,83119500
2019-04-18,118.09445190429688,118.8879796655132,114.58968987758492,115.43045452297028,98922200
2019-04-25,120.80567932128906,124.10261059918881,120.63563662804668,122.8650820695194,129001200
2019-05-02,118.56678771972656,122.26992434832587,117.34814966613487,120.9001484512856,140937800
2019-05-09,119.04859924316406,120.85294193940668,116.23345619789833,117.41430648371004,142084800
2019-05-16,121.05374908447266,123.69917086863823,119.24273487743368,120.18142802941706,110279400
2019-05-23,118.4652099609375,121.36662861129146,117.6118494067114,119.65990750283926,83618700
2019-05-30,119.30908966064453,119.3470176011016,112.84252411002294,118.76862916865764,135768700
2019-06-06,124.67578887939453,127.28327541901719,119.09102014468996,119.88749252211748,122827900
2019-06-13,128.65809631347656,128.88564945765052,124.74212198649938,125.14035445683177,99219200
2019-06-20,126.98934173583984,131.2276941857623,125.85153220193514,130.3269289075891,147384400
2019-06-27,130.3363800048828,130.60186833251913,126.25921716185552,127.1884263085826,98081100
2019-07-04,130.7061767578125,131.39834176594837,128.35468789319174,128.89515561008568,79078300
2019-07-11,129.20806884765625,132.30859686088522,129.16065710955138,131.038043300649,100853300
2019-07-18,133.42747497558594,133.44644256754182,127.69100095776258,128.52540138741938,143222000
2019-07-25,129.20806884765625,134.33769482670598,128.0797360337035,133.15247371423985,109445700
2019-08-01,128.26939392089844,133.63607965330505,124.00259707101276,129.90025965207525,180209900
2019-08-08,127.03673553466797,132.15689941598575,126.74280301396874,129.52096882206018,129129400
2019-08-15,132.0356903076172,132.7016359769752,125.81396993933754,127.84982490250903,113020300
2019-08-22,128.962890625,132.4257473055587,126.33721287255807,131.91203310998506,118013600
2019-08-29,130.93209838867188,132.40665442304115,129.09601628582487,130.57058683639846,80974000
2019-09-05,129.49559020996094,133.5482826775509,127.96394176186642,132.34008433248104,126329700
2019-09-12,131.77882385253906,131.92151818299038,129.05800732766835,131.14143164950895,108900800
2019-09-19,132.5779266357422,135.44143717788867,129.4099822003167,133.4721830519905,143233900
2019-09-26,128.09713745117188,133.5292618331133,127.0792174594162,132.6540361573304,109203500
2019-10-03,131.512451171875,131.95005679522282,126.73674920044192,128.38255337871783,107634700
2019-10-10,133.5768280029297,134.88965922468222,131.52194280861255,131.75026822449448,96852200
2019-10-17,130.56114196777344,134.53771290425678,129.01046220680792,134.0905845623368,131087900
2019-10-24,137.57241821289062,138.58082998814834,131.92149160611598,132.6064532867072,137355200
2019-10-31,137.04917907714844,137.96246613999554,136.01222846048438,137.8482961845113,109471500
2019-11-07,140.14105224609375,140.3884084524127,136.7638126059105,136.8399210912233,84442800
2019-11-14,142.33865356445312,143.9654418359498,139.84616198915384,139.86519274239905,114382000
2019-11-21,145.4003448486328,145.57216073538706,141.75387455216378,142.61298311714668,96703300
2019-11-28,143.0425262451172,145.38122319870487,139.98788619530123,145.1903118369922,81036400
2019-12-05,144.8084716796875,145.29531239285555,142.68932210576403,143.23343476975114,86292700
2019-12-12,147.35720825195312,148.817701585356,144.1594022393678,144.76077242243556,122156500
2019-12-19,150.2304229736328,151.28999760840472,146.76532479075158,147.00396759528937,105143800
2019-12-26,150.53591918945312,152.30188225025285,149.34270484177895,150.40227976513782,67651200
2020-01-02,152.81735229492188,153.49510448810574,149.39998447964595,151.5668659247768,113932600
2020-01-09,155.76693725585938,156.49242076357814,153.71461479351214,154.48781521360016,108632700
2020-01-16,158.17247009277344,160.54935800256234,156.57833768301245,156.88380750710223,111893100
2020-01-23,160.40618896484375,161.08394114088054,152.92235187662158,158.6402404235513,136331400
2020-01-30,171.72738647460938,175.83204634656084,161.87621734752926,166.14315260719002,193466800
2020-02-06,176.3189239501953,182.0367984248211,171.8801573386687,172.7488209771386,197347600
2020-02-13,178.77212524414062,179.63123365203245,174.35245513421833,174.76292839797338,116235000
2020-02-20,162.88311767578125,179.23173363679348,156.24029434324817,178.94457707036955,278025500
2020-02-27,163.24684143066406,167.50628401745882,145.49117240373565,156.32644304333738,382709800
2020-03-05,147.05140686035156,163.55316262191238,143.57684259580768,158.93956767463743,312783700
2020-03-12,134.38787841796875,154.97680080270482,129.21911948088817,139.07806262902596,436512700
2020-03-19,140.62869262695312,147.72139028792844,126.8453252111023,136.65640687044683,407919000
2020-03-26,145.59645080566406,157.7239030291253,142.01659725485607,142.04531144706303,320927800
2020-04-02,158.05894470214844,162.7204009255255,143.92140930869803,145.35717755215856,269072900
2020-04-09,164.5198974609375,166.30981715021082,155.3501227684403,159.2362663747714,187105500
2020-04-16,166.08966064453125,172.29217484960833,158.9969626079291,166.83625890044846,230738700
2020-04-23,169.8321990966797,170.07149375669667,162.13648925690322,166.65437360645512,185942100
2020-04-30,174.72340393066406,176.31232417307075,166.35767093933512,172.29217631350016,192597800
2020-05-07,172.05288696289062,179.480589092055,168.9803366302558,176.2836154487751,166836200
2020-05-14,177.70977783203125,179.04982199557242,168.15712513269514,169.93747786733465,181809200
2020-05-21,174.5093536376953,179.17419922693705,169.508571208277,177.9551924193887,125537100
2020-05-28,177.91677856445312,178.47349013654497,173.13675701616333,173.48230162483878,156668600
2020-06-04,188.93582153320312,190.54836819651172,174.70132330409567,176.89937580258368,175523200
2020-06-11,186.44020080566406,188.43667912161857,176.6209810332352,185.37477282566107,197243000
2020-06-18,189.89566040039062,195.76031174706722,186.20986049128922,186.20986049128922,167979600
2020-06-25,196.4801788330078,198.063931147309,185.77791782944698,189.85725721630305,175552800
2020-07-02,204.28375244140625,206.04986320186717,196.76816656578023,197.420853941837,128414100
2020-07-09,199.68605041503906,207.6911649598471,193.91739003811074,207.6431698039326,167206100
2020-07-16,203.24705505371094,205.34911666776648,193.303066319786,197.15203715471384,186056900
2020-07-23,195.8658447265625,202.45037785626337,189.57886101567752,198.87016236698736,180328900
2020-07-30,204.3892822265625,208.90054827194817,191.01864124546933,192.9287369987867,233193100
2020-08-06,200.7898712158203,207.6815476242302,194.98280912183697,203.81337550103527,161653300
2020-08-13,201.2793731689453,203.83256285672877,199.17731153299064,201.02981889081042,109696400
2020-08-20,212.78271484375,213.6871519993567,201.00582846069906,201.6119822306415,151335400
2020-08-27,222.8854522705078,224.04967804549815,211.09893441057724,214.45689458008206,172475600
2020-09-03,203.2958221435547,220.63403833933677,194.54974643001705,220.59555820188143,216667700
2020-09-10,197.29185485839844,206.61523221413978,193.62601006857324,205.32592048770215,147609400
2020-09-17,193.0006103515625,200.22647652123064,188.82481914846844,192.4810478822865,193397200
2020-09-24,202.3721160888672,204.52737044039057,191.6632175931433,192.28863349712583,150695700
2020-10-01,201.89105224609375,205.8936615458215,197.0706116327126,205.41257912080047,135880200
2020-10-08,212.50367736816406,216.6890993142677,200.43813956090568,202.54526773445093,139217700
2020-10-15,206.67300415039062,213.88924022630184,205.02769586523613,208.88598614996403,121895200
2020-10-22,195.0115509033203,208.15472534458965,194.45350824964038,205.83590469719385,166238600
2020-10-29,208.2028350830078,210.05982073319336,192.0673276948251,196.34897268891544,169052300
2020-11-05,208.35679626464844,219.48903568089148,201.78520873315296,213.63907176978975,179192900
2020-11-12,203.09375,210.8199322552386,202.94941646951614,208.99182498753555,117695200
2020-11-19,206.31692504882812,207.68677431464604,200.80858864838402,203.91487174407925,128311900
2020-11-26,207.76393127441406,209.64507633338786,203.39391513292276,207.26230633059964,102206000
2020-12-03,204.32003784179688,209.28815367113222,203.75087791569962,207.0307970449822,130131600
2020-12-10,211.535888671875,212.336578091379,201.72505497780668,204.29111773623038,148535000
2020-12-17,213.2144012451172,217.66159381083648,208.39098261504878,212.10500612825817,174364400
2020-12-24,213.85113525390625,219.15689708518127,213.38809107020592,213.60032272104965,66159600
2020-12-31,204.75411987304688,215.12446987839553,204.45507027458913,213.87037809655834,117825900
2021-01-07,208.69967651367188,212.78994086524128,205.78634222090534,206.48090097050968,117018400
2021-01-14,216.41717529296875,217.81596395680273,204.541919239734,208.28489735584526,129485500
2021-01-21,224.67486572265625,231.94859029016717,214.56498296368383,216.7644609929277,213074400
2021-01-28,234.41818237304688,236.43436814545282,223.17962108139685,227.28916910284394,178002900
2021-02-04,234.24452209472656,237.23503297528765,231.88103506214446,234.09016915743265,111314500
2021-02-11,235.57579040527344,237.43763786783182,232.43092639109616,236.13530879796275,80694200
2021-02-18,226.78770446777344,235.85726868472375,221.16030696672146,233.7977698525457,135203500
2021-02-25,220.02903747558594,229.61107557783194,219.73896284284643,224.39945494845057,159527400
2021-03-04,224.72817993164062,229.1566089983526,216.83822732141647,219.2361636416933,184695300
